,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,status
71,0.973546,0.09959,-0.205639,-0.026054,0.942526,0.333115,0.226995,-0.318945,0.920188,0.747916,0.136638,-0.649576,0.371514,0.724791,0.580218,0.550088,-0.675282,0.49132,1.0
72,0.971518,0.109346,-0.210228,-0.037563,0.947015,0.318985,0.233969,-0.302002,0.924149,0.746792,0.146094,-0.648811,0.362513,0.72848,0.581291,0.55757,-0.669307,0.491063,1.0
73,0.970703,0.11556,-0.210664,-0.044846,0.948479,0.313647,0.236055,-0.295011,0.925875,0.747577,0.148365,-0.647391,0.35769,0.731367,0.580654,0.559629,-0.665649,0.493684,1.0
74,0.97071,0.115497,-0.210668,-0.044781,0.94848,0.313655,0.236041,-0.295034,0.925871,0.747245,0.148315,-0.647785,0.358075,0.731308,0.580491,0.559827,-0.665726,0.493358,1.0
75,0.971081,0.116961,-0.208134,-0.047015,0.948392,0.313594,0.23407,-0.29474,0.926465,0.745658,0.15258,-0.648623,0.354448,0.733454,0.580008,0.564234,-0.662391,0.492824,1.0
76,0.971624,0.119793,-0.203948,-0.050859,0.947903,0.314472,0.230995,-0.295176,0.927098,0.745755,0.15769,-0.647288,0.349089,0.735033,0.581259,0.567437,-0.659438,0.493106,1.0
77,0.972411,0.121255,-0.19928,-0.053679,0.947672,0.314698,0.22701,-0.295318,0.928037,0.744899,0.167444,-0.645823,0.339321,0.738368,0.582815,0.574444,-0.65328,0.493192,1.0
78,0.973037,0.121812,-0.195857,-0.055295,0.947598,0.314642,0.223921,-0.295328,0.928784,0.746882,0.1737,-0.641867,0.332135,0.738791,0.586406,0.576065,-0.651164,0.494099,1.0
79,0.97431,0.122592,-0.188918,-0.058327,0.947596,0.3141,0.217524,-0.295012,0.930403,0.757245,0.17333,-0.62971,0.323906,0.737563,0.592523,0.567153,-0.652653,0.502374,1.0
80,0.976176,0.118277,-0.181909,-0.054498,0.945142,0.322082,0.210024,-0.304495,0.92907,0.765132,0.169572,-0.621141,0.318927,0.738226,0.594396,0.559336,-0.652891,0.51076,1.0
81,0.97625,0.117997,-0.181691,-0.054332,0.945207,0.321917,0.209721,-0.304399,0.92917,0.769613,0.167576,-0.616127,0.316255,0.738225,0.595824,0.554686,-0.653407,0.515151,1.0
82,0.976371,0.119024,-0.180367,-0.055813,0.94522,0.321625,0.208768,-0.303959,0.929529,0.767792,0.171742,-0.617251,0.309808,0.743765,0.59231,0.560815,-0.646,0.51785,1.0
83,0.976898,0.118807,-0.177634,-0.056092,0.944627,0.323316,0.20621,-0.305883,0.929469,0.758316,0.188347,-0.624083,0.30048,0.748592,0.591033,0.578504,-0.635715,0.511075,1.0
84,0.977004,0.119667,-0.176472,-0.05732,0.944594,0.323196,0.20537,-0.305648,0.929732,0.756708,0.190577,-0.625357,0.300724,0.747884,0.591805,0.580479,-0.635884,0.508619,1.0
85,0.977512,0.119632,-0.173659,-0.057786,0.943946,0.325002,0.202805,-0.307659,0.929632,0.754196,0.19492,-0.627051,0.300907,0.746172,0.593869,0.583645,-0.636578,0.504107,1.0
86,0.977951,0.118983,-0.17162,-0.057545,0.943534,0.326237,0.200746,-0.309168,0.929577,0.75355,0.198112,-0.626827,0.297445,0.747573,0.593852,0.586248,-0.633945,0.504406,1.0
87,0.978111,0.120418,-0.169696,-0.059604,0.943501,0.325963,0.19936,-0.308714,0.930027,0.751608,0.198547,-0.629017,0.297361,0.749227,0.591805,0.588778,-0.631851,0.504085,1.0
88,0.978218,0.12131,-0.16844,-0.060805,0.943326,0.32625,0.198471,-0.308902,0.930155,0.749988,0.197574,-0.631254,0.298795,0.750232,0.589807,0.590117,-0.630964,0.503631,1.0
89,0.978556,0.122491,-0.165602,-0.062492,0.942622,0.32796,0.196272,-0.310578,0.930063,0.746838,0.195712,-0.635554,0.301691,0.751988,0.586084,0.592633,-0.629452,0.502569,1.0
90,0.979331,0.122776,-0.160731,-0.064089,0.942103,0.329142,0.191836,-0.312038,0.9305,0.743762,0.204556,-0.636376,0.293676,0.755226,0.585992,0.600476,-0.622727,0.501635,1.0
91,0.980227,0.123278,-0.154779,-0.066681,0.942254,0.328193,0.1863,-0.311383,0.931843,0.743506,0.20437,-0.636734,0.294287,0.755009,0.585967,0.600494,-0.623052,0.50121,1.0
92,0.98163,0.120287,-0.148099,-0.06548,0.941476,0.330658,0.179205,-0.314887,0.932057,0.742184,0.208944,-0.636792,0.290365,0.756101,0.586514,0.604028,-0.620204,0.500496,1.0
93,0.98275,0.117088,-0.143148,-0.06335,0.940352,0.33425,0.173746,-0.319416,0.931549,0.744625,0.204247,-0.635464,0.290302,0.758177,0.583859,0.601046,-0.619233,0.505265,1.0
94,0.985021,0.111704,-0.131358,-0.062595,0.941472,0.331226,0.160669,-0.318043,0.934362,0.744374,0.205926,-0.635216,0.286378,0.760894,0.582259,0.603235,-0.615332,0.507418,1.0
95,0.984985,0.111199,-0.13205,-0.062002,0.941745,0.33056,0.161115,-0.31741,0.934501,0.745091,0.203635,-0.635114,0.286797,0.761895,0.580743,0.60215,-0.614856,0.509279,1.0
96,0.985338,0.110474,-0.130016,-0.061699,0.941207,0.332147,0.159065,-0.319255,0.934223,0.744536,0.203432,-0.63583,0.287589,0.761789,0.58049,0.602459,-0.615054,0.508675,1.0
97,0.985437,0.111736,-0.128167,-0.063518,0.941108,0.332086,0.157724,-0.319109,0.9345,0.744031,0.203073,-0.636535,0.288183,0.76198,0.579944,0.602799,-0.614935,0.508415,1.0
98,0.985456,0.112097,-0.127715,-0.064019,0.941093,0.332032,0.157412,-0.319027,0.934582,0.742112,0.207217,-0.63744,0.284311,0.763904,0.579324,0.60699,-0.611155,0.507989,1.0
99,0.985533,0.113713,-0.125669,-0.066151,0.940779,0.332502,0.156036,-0.319378,0.934691,0.74156,0.209074,-0.637476,0.279727,0.767307,0.577054,0.609787,-0.606239,0.510521,1.0
100,0.986337,0.110051,-0.122586,-0.063415,0.940428,0.334025,0.152043,-0.321687,0.934558,0.748145,0.204063,-0.631375,0.276267,0.769339,0.576014,0.603285,-0.605371,0.519202,1.0
101,0.98638,0.111351,-0.121058,-0.065137,0.94027,0.334139,0.151033,-0.321703,0.934716,0.75084,0.19665,-0.630529,0.273396,0.776486,0.567735,0.601242,-0.598662,0.529254,1.0
102,0.987113,0.106448,-0.11948,-0.060899,0.940368,0.334661,0.147979,-0.323072,0.934733,0.747777,0.211892,-0.629229,0.250847,0.787304,0.563229,0.614739,-0.57901,0.535576,1.0
103,0.987189,0.10807,-0.11738,-0.063131,0.940209,0.334693,0.146532,-0.322995,0.934987,0.751442,0.212822,-0.624532,0.22482,0.807315,0.545615,0.620314,-0.550406,0.558804,1.0
104,0.987904,0.103495,-0.11547,-0.059359,0.940352,0.334982,0.143251,-0.324076,0.935122,0.788081,0.133402,-0.600941,0.254893,0.817891,0.515831,0.560318,-0.559693,0.610562,1.0
105,0.987911,0.10404,-0.114916,-0.060031,0.940239,0.335179,0.14292,-0.324228,0.935119,0.817264,0.093902,-0.56856,0.257304,0.823358,0.50584,0.515628,-0.559698,0.64874,1.0
106,0.98792,0.104949,-0.114012,-0.061164,0.940095,0.335378,0.14238,-0.324354,0.935158,0.868621,0.047307,-0.493211,0.227944,0.845682,0.482558,0.439929,-0.531585,0.723794,1.0
107,0.988279,0.099766,-0.115546,-0.05559,0.940124,0.336268,0.142175,-0.325904,0.93465,0.915593,0.00448,-0.402078,0.194461,0.870295,0.452515,0.351954,-0.492509,0.795965,1.0
108,0.988298,0.100676,-0.114583,-0.056731,0.939954,0.336552,0.141585,-0.326114,0.934667,0.947159,-0.009997,-0.320605,0.154468,0.890199,0.428584,0.281118,-0.455461,0.844705,1.0
109,0.988299,0.100902,-0.114385,-0.057013,0.939939,0.336547,0.141473,-0.326088,0.934693,0.952026,-0.036976,-0.303772,0.168564,0.891863,0.41972,0.255403,-0.45079,0.85531,1.0
110,0.987999,0.101403,-0.116506,-0.056706,0.939772,0.337064,0.143668,-0.326413,0.934244,0.956282,-0.127398,-0.263235,0.232839,0.876305,0.421752,0.176944,-0.464605,0.867658,1.0
111,0.987353,0.101937,-0.121413,-0.055335,0.939293,0.338623,0.148561,-0.327622,0.933055,0.965026,-0.15853,-0.208787,0.234821,0.876805,0.419608,0.116546,-0.45396,0.883366,1.0
112,0.987002,0.101902,-0.124265,-0.054217,0.939062,0.339443,0.151282,-0.328294,0.932381,0.972807,-0.161625,-0.165898,0.217461,0.883908,0.414024,0.079723,-0.438842,0.89502,1.0
113,0.986987,0.101925,-0.124363,-0.054182,0.939012,0.339586,0.151391,-0.328429,0.932316,0.97313,-0.222705,-0.058475,0.227029,0.885686,0.404991,-0.038403,-0.407385,0.912448,1.0
114,0.986607,0.101546,-0.127647,-0.052595,0.938828,0.340345,0.154399,-0.329073,0.931596,0.967662,-0.252115,-0.008182,0.236041,0.893571,0.381856,-0.088961,-0.371439,0.924185,1.0
115,0.985851,0.101218,-0.133605,-0.049969,0.938317,0.342147,0.159995,-0.33063,0.930099,0.970067,-0.236507,0.05508,0.199866,0.906431,0.372071,-0.137924,-0.349925,0.926568,1.0
116,0.985841,0.101239,-0.13367,-0.049919,0.938219,0.34242,0.160078,-0.330899,0.929989,0.964537,-0.246767,0.093661,0.196884,0.908995,0.367374,-0.175793,-0.335906,0.925344,1.0
117,0.984622,0.104841,-0.139739,-0.052245,0.940007,0.33713,0.1667,-0.324645,0.931029,0.959995,-0.246012,0.133737,0.187698,0.919785,0.344623,-0.20779,-0.305735,0.929165,1.0
118,0.983529,0.108131,-0.144834,-0.054349,0.941152,0.333582,0.172382,-0.320216,0.931528,0.953945,-0.232411,0.189666,0.159029,0.92791,0.337182,-0.254358,-0.291491,0.922135,1.0
119,0.983216,0.109588,-0.145859,-0.055734,0.941692,0.331828,0.173718,-0.31813,0.931995,0.946573,-0.237762,0.217868,0.155174,0.928046,0.338601,-0.282698,-0.286703,0.915359,1.0
120,0.981947,0.113066,-0.151639,-0.058016,0.94307,0.327493,0.180034,-0.312783,0.932605,0.938205,-0.244287,0.24514,0.156209,0.930997,0.329911,-0.308818,-0.271231,0.911627,1.0
121,0.980858,0.116419,-0.156085,-0.060417,0.94398,0.324422,0.185111,-0.308782,0.932945,0.929872,-0.238767,0.279872,0.143984,0.936282,0.320382,-0.338535,-0.257617,0.905001,1.0
122,0.980776,0.116967,-0.156193,-0.060886,0.943909,0.324542,0.185393,-0.308793,0.932886,0.923609,-0.238625,0.300005,0.140119,0.938621,0.315207,-0.356807,-0.249092,0.900356,1.0
123,0.980468,0.118964,-0.156615,-0.062806,0.944011,0.323878,0.186376,-0.307715,0.933045,0.901222,-0.275282,0.334688,0.17503,0.937746,0.299991,-0.396435,-0.211778,0.893301,1.0
124,0.979475,0.123586,-0.159226,-0.067493,0.945465,0.318653,0.189924,-0.301366,0.934401,0.86155,-0.336215,0.380381,0.229291,0.926193,0.299316,-0.452941,-0.170658,0.875053,1.0
125,0.979138,0.125276,-0.159979,-0.069101,0.945693,0.31763,0.191082,-0.299949,0.934621,0.823016,-0.394962,0.408228,0.289677,0.910051,0.296469,-0.488602,-0.125745,0.863398,1.0
126,0.979148,0.125312,-0.159889,-0.069039,0.945493,0.318238,0.191053,-0.300564,0.93443,0.824025,-0.384528,0.416077,0.283799,0.915774,0.284281,-0.490347,-0.116172,0.863749,1.0
127,0.97916,0.125028,-0.160037,-0.068617,0.945358,0.318731,0.191143,-0.301108,0.934236,0.825181,-0.370436,0.426442,0.278055,0.923521,0.264185,-0.491692,-0.099426,0.865074,1.0
128,0.979211,0.125025,-0.159727,-0.068651,0.945256,0.319026,0.190869,-0.301428,0.934189,0.829192,-0.3655,0.422905,0.272298,0.924876,0.265437,-0.488152,-0.104942,0.866425,1.0
129,0.979242,0.125204,-0.159399,-0.068832,0.945088,0.319484,0.190647,-0.30188,0.934088,0.830541,-0.361699,0.423526,0.269444,0.926456,0.262827,-0.487442,-0.104172,0.866918,1.0
130,0.979676,0.124765,-0.15706,-0.069231,0.945214,0.319024,0.188258,-0.301667,0.934641,0.829309,-0.357747,0.429257,0.264897,0.928084,0.261703,-0.49201,-0.103324,0.864435,1.0
131,0.979696,0.124398,-0.157228,-0.068826,0.945244,0.319022,0.188304,-0.301724,0.934614,0.826045,-0.360866,0.432925,0.270249,0.927683,0.257621,-0.494583,-0.095809,0.863832,1.0
132,0.979682,0.123982,-0.157638,-0.068238,0.94519,0.319309,0.188586,-0.302065,0.934447,0.819192,-0.360875,0.445748,0.274447,0.929117,0.24783,-0.503588,-0.080686,0.860167,1.0
133,0.979669,0.123734,-0.157913,-0.067888,0.945173,0.319435,0.18878,-0.30222,0.934357,0.8169,-0.361736,0.449243,0.275588,0.929018,0.24693,-0.506678,-0.077911,0.858606,1.0
134,0.979625,0.123086,-0.158691,-0.06698,0.945173,0.319626,0.189332,-0.302485,0.93416,0.816358,-0.358565,0.452758,0.275842,0.93081,0.239797,-0.507415,-0.07087,0.858782,1.0
135,0.979205,0.123556,-0.160902,-0.067193,0.945895,0.317438,0.191417,-0.300025,0.934528,0.815365,-0.356899,0.455851,0.277808,0.932004,0.232785,-0.507936,-0.063166,0.859074,1.0
