,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,status
31,0.691132,-0.659153,0.2964,0.281957,0.623528,0.729186,-0.665459,-0.420392,0.616793,0.332053,0.188182,-0.924298,0.411757,0.852687,0.321526,0.848643,-0.48735,0.205652,1.0
32,0.684687,-0.658547,0.312278,0.271712,0.62821,0.729056,-0.676295,-0.414326,0.609062,0.312449,0.196164,-0.929459,0.387404,0.867067,0.313227,0.867348,-0.457944,0.194919,1.0
33,0.667746,-0.665524,0.333455,0.264907,0.631089,0.729075,-0.695657,-0.398502,0.597709,0.294207,0.209906,-0.932405,0.37641,0.871287,0.314918,0.878497,-0.443617,0.177328,1.0
34,0.665324,-0.665018,0.339255,0.261454,0.633207,0.728484,-0.699274,-0.395978,0.59516,0.286169,0.21775,-0.933108,0.377949,0.869224,0.318752,0.880489,-0.443884,0.166447,1.0
35,0.664191,-0.666956,0.337667,0.26188,0.630654,0.730543,-0.700191,-0.396792,0.593537,0.267258,0.238479,-0.933648,0.370593,0.868938,0.328033,0.889512,-0.433673,0.143852,1.0
36,0.664023,-0.666624,0.338651,0.261453,0.631335,0.730108,-0.70051,-0.396268,0.593512,0.239826,0.26152,-0.934927,0.344504,0.877432,0.333809,0.907634,-0.402143,0.120336,1.0
37,0.663761,-0.666252,0.339896,0.2607,0.632029,0.729776,-0.701039,-0.395786,0.593208,0.232037,0.268325,-0.934964,0.340667,0.877904,0.336495,0.9111,-0.396591,0.112297,1.0
38,0.663324,-0.665648,0.341925,0.259408,0.63312,0.729291,-0.701931,-0.395059,0.592638,0.215827,0.269501,-0.938502,0.339507,0.880471,0.330914,0.915506,-0.390049,0.098532,1.0
39,0.663039,-0.665248,0.343254,0.258621,0.63387,0.728919,-0.702491,-0.394529,0.592328,0.187468,0.269829,-0.944482,0.337431,0.885325,0.319905,0.922494,-0.37867,0.074922,1.0
40,0.662831,-0.664972,0.344189,0.258045,0.634379,0.72868,-0.702899,-0.394175,0.592079,0.175352,0.273248,-0.945825,0.340174,0.884723,0.318663,0.923867,-0.377624,0.062186,1.0
41,0.662709,-0.664831,0.344695,0.257721,0.63464,0.728568,-0.703132,-0.393994,0.591923,0.168212,0.273253,-0.94712,0.33616,0.887315,0.315701,0.926661,-0.371489,0.0574,1.0
42,0.662486,-0.664634,0.345504,0.257232,0.635047,0.728385,-0.703521,-0.39367,0.591675,0.154191,0.268322,-0.950908,0.334237,0.891513,0.305759,0.92979,-0.364975,0.04778,1.0
43,0.662289,-0.664464,0.346207,0.256844,0.635419,0.728198,-0.703849,-0.393357,0.591494,0.146436,0.268697,-0.952028,0.330319,0.89388,0.303094,0.93244,-0.358856,0.04214,1.0
44,0.662194,-0.66438,0.346551,0.256644,0.635596,0.728114,-0.704011,-0.393213,0.591398,0.141092,0.271424,-0.952061,0.326041,0.895293,0.303558,0.934767,-0.353241,0.037823,1.0
45,0.662048,-0.664252,0.347074,0.256304,0.635845,0.728017,-0.704272,-0.393025,0.591211,0.127124,0.273249,-0.953506,0.324365,0.896998,0.3003,0.93735,-0.347459,0.025397,1.0
46,0.661914,-0.664067,0.347683,0.255948,0.63619,0.727841,-0.704528,-0.392779,0.59107,0.116566,0.279644,-0.953001,0.326304,0.895494,0.302681,0.938049,-0.34625,0.013135,1.0
47,0.661703,-0.663728,0.348729,0.255364,0.636819,0.727496,-0.704937,-0.392334,0.590878,0.113198,0.280209,-0.95324,0.325524,0.895995,0.302037,0.938732,-0.344493,0.01021,1.0
48,0.661611,-0.663599,0.34915,0.255086,0.63704,0.7274,-0.705124,-0.392193,0.590748,0.110748,0.28228,-0.952917,0.325456,0.895647,0.30314,0.939048,-0.343705,0.007321,1.0
49,0.661555,-0.663545,0.349361,0.254962,0.63715,0.727347,-0.705223,-0.392106,0.590688,0.109468,0.283929,-0.952575,0.325262,0.895342,0.304248,0.939266,-0.343142,0.00566,1.0
50,0.661471,-0.663511,0.349583,0.254828,0.637242,0.727313,-0.705349,-0.392013,0.590599,0.10732,0.286853,-0.951944,0.325839,0.894445,0.306261,0.939314,-0.343048,0.002525,1.0
51,0.661483,-0.663591,0.349409,0.254933,0.637121,0.727382,-0.7053,-0.392075,0.590616,0.107672,0.286833,-0.95191,0.325772,0.894435,0.306363,0.939297,-0.343092,0.002864,1.0
52,0.661253,-0.663395,0.350215,0.254338,0.637463,0.727291,-0.70573,-0.39185,0.590251,0.108011,0.287048,-0.951806,0.325734,0.894339,0.306681,0.939271,-0.343161,0.003097,1.0
53,0.661119,-0.663276,0.350693,0.254153,0.637762,0.727093,-0.705922,-0.391565,0.590211,0.103977,0.288571,-0.951795,0.315178,0.8981,0.306723,0.943319,-0.331877,0.00243,1.0
54,0.660983,-0.663127,0.351231,0.253869,0.63807,0.726922,-0.706152,-0.391316,0.590101,0.096157,0.29478,-0.950714,0.305595,0.900267,0.310047,0.947293,-0.320347,-0.003516,1.0
55,0.660894,-0.663017,0.351605,0.253623,0.638262,0.726839,-0.706323,-0.391188,0.58998,0.096552,0.294733,-0.950688,0.30542,0.900298,0.310129,0.947309,-0.320303,-0.003092,1.0
56,0.660785,-0.662853,0.352119,0.253396,0.6386,0.726622,-0.706507,-0.390915,0.589942,0.099388,0.297195,-0.949629,0.304629,0.899443,0.313371,0.94727,-0.32043,-0.00114,1.0
57,0.660693,-0.662733,0.352517,0.253209,0.638848,0.726469,-0.70666,-0.390713,0.589893,0.097062,0.298907,-0.949332,0.28756,0.904734,0.314266,0.952831,-0.303494,0.001862,1.0
58,0.660697,-0.662748,0.352482,0.25327,0.638847,0.726449,-0.706635,-0.39069,0.589939,0.094439,0.302075,-0.948594,0.276082,0.907532,0.316485,0.956482,-0.291779,0.002309,1.0
59,0.66063,-0.662678,0.352739,0.253228,0.639045,0.726289,-0.706712,-0.390485,0.589981,0.087986,0.3104,-0.946524,0.271293,0.906824,0.322599,0.958466,-0.28517,-0.004421,1.0
60,0.660496,-0.662542,0.353245,0.252855,0.639271,0.726221,-0.706971,-0.390346,0.589763,0.07635,0.318811,-0.944737,0.26796,0.906085,0.327423,0.960399,-0.278151,-0.016249,1.0
61,0.660429,-0.66247,0.353505,0.252644,0.639379,0.726199,-0.707109,-0.390292,0.589633,0.072102,0.320869,-0.944374,0.262608,0.907323,0.32833,0.962204,-0.271674,-0.018843,1.0
62,0.66029,-0.662324,0.354038,0.252365,0.639682,0.72603,-0.707339,-0.390044,0.589523,0.073642,0.325394,-0.942706,0.254831,0.907752,0.333235,0.964176,-0.264771,-0.016072,1.0
63,0.660256,-0.662323,0.354104,0.252448,0.639768,0.725924,-0.707341,-0.389903,0.589613,0.077005,0.330381,-0.9407,0.241427,0.909244,0.339097,0.967358,-0.253223,-0.009747,1.0
64,0.660231,-0.662384,0.354036,0.252665,0.63979,0.725829,-0.707286,-0.389763,0.589771,0.083232,0.332369,-0.939469,0.239701,0.908384,0.342607,0.967271,-0.253708,-0.004063,1.0
65,0.660156,-0.662324,0.354287,0.252558,0.639939,0.725735,-0.707395,-0.38962,0.589735,0.08312,0.332527,-0.939423,0.239867,0.908293,0.342732,0.96724,-0.253825,-0.004265,1.0
66,0.65984,-0.661975,0.355526,0.251743,0.640559,0.725471,-0.70798,-0.389194,0.589314,0.068432,0.335163,-0.93967,0.208275,0.916326,0.342004,0.975672,-0.219114,-0.0071,1.0
67,0.659573,-0.661607,0.356704,0.251034,0.641218,0.725135,-0.70848,-0.388735,0.589016,0.053912,0.337284,-0.939857,0.176521,0.923183,0.341426,0.982818,-0.184312,-0.009767,1.0
68,0.659515,-0.661509,0.356995,0.250925,0.641423,0.724991,-0.708573,-0.388564,0.589017,0.051743,0.339391,-0.93922,0.177504,0.922379,0.343085,0.982758,-0.184468,-0.012517,1.0
69,0.65952,-0.6615,0.357001,0.251253,0.641614,0.724708,-0.708452,-0.388262,0.589361,0.052083,0.339154,-0.939287,0.178029,0.922344,0.342908,0.982645,-0.18508,-0.012341,1.0
70,0.657285,-0.66344,0.357523,0.250242,0.639605,0.726831,-0.710883,-0.388268,0.586423,0.058941,0.33193,-0.94146,0.176082,0.924855,0.3371,0.982609,-0.185643,-0.003935,1.0
71,0.654917,-0.665679,0.357707,0.249103,0.637054,0.729458,-0.713464,-0.388629,0.58304,0.060532,0.321941,-0.944822,0.17679,0.928135,0.327581,0.982385,-0.186864,-0.000734,1.0
72,0.653994,-0.66653,0.357809,0.248578,0.636057,0.730506,-0.714492,-0.388804,0.581663,0.056849,0.317855,-0.946433,0.179434,0.929277,0.322871,0.982125,-0.188177,-0.004205,1.0
73,0.653473,-0.666993,0.357899,0.248569,0.635684,0.730834,-0.714972,-0.388618,0.581196,0.052923,0.312734,-0.948365,0.183115,0.930553,0.317079,0.981665,-0.190441,-0.008019,1.0
74,0.651733,-0.668572,0.358125,0.247758,0.633949,0.732614,-0.716839,-0.388741,0.57881,0.052342,0.30675,-0.950349,0.186059,0.931995,0.311073,0.981143,-0.193103,-0.008291,1.0
75,0.650432,-0.669811,0.358176,0.247146,0.632524,0.734051,-0.718231,-0.388929,0.576956,0.051101,0.304482,-0.951146,0.18773,0.932484,0.308594,0.98089,-0.194328,-0.009509,1.0
76,0.647976,-0.672235,0.358087,0.246263,0.629796,0.736689,-0.72075,-0.389173,0.573639,0.05155,0.300652,-0.952339,0.189935,0.93325,0.304907,0.980441,-0.196601,-0.008996,1.0
77,0.646097,-0.674124,0.357929,0.245877,0.627782,0.738534,-0.722566,-0.389159,0.57136,0.048755,0.296916,-0.953657,0.192808,0.934037,0.300664,0.980024,-0.198531,-0.011709,1.0
78,0.644638,-0.675567,0.357841,0.245299,0.626114,0.740141,-0.724065,-0.389345,0.569333,0.043276,0.290336,-0.955945,0.195427,0.935897,0.293094,0.979762,-0.199502,-0.016238,1.0
79,0.644663,-0.675522,0.35788,0.245436,0.626252,0.739979,-0.723996,-0.3892,0.569519,0.039745,0.286167,-0.957354,0.196769,0.937109,0.288284,0.979643,-0.199835,-0.019064,1.0
80,0.644632,-0.675436,0.358099,0.245411,0.626452,0.739818,-0.724032,-0.389029,0.56959,0.034988,0.280533,-0.959206,0.198531,0.938714,0.281781,0.979469,-0.200291,-0.022851,1.0
81,0.644494,-0.675282,0.358638,0.245084,0.626747,0.739676,-0.724265,-0.38882,0.569436,0.030478,0.284658,-0.958144,0.199869,0.937493,0.284881,0.979348,-0.200186,-0.028322,1.0
82,0.644305,-0.675078,0.359358,0.244652,0.627142,0.739483,-0.724579,-0.388536,0.569231,0.02808,0.286116,-0.957783,0.200485,0.937079,0.285809,0.979293,-0.200047,-0.031049,1.0
83,0.644213,-0.674979,0.35971,0.244442,0.627335,0.73939,-0.724732,-0.388397,0.569131,0.024033,0.285753,-0.958001,0.201891,0.937146,0.284597,0.979112,-0.200252,-0.035168,1.0
84,0.644045,-0.674841,0.360271,0.244099,0.627622,0.73926,-0.724997,-0.388175,0.568945,0.01341,0.287407,-0.957714,0.19296,0.939053,0.284509,0.981114,-0.188616,-0.042865,1.0
85,0.643855,-0.674675,0.36092,0.243723,0.627968,0.73909,-0.725293,-0.387902,0.568755,0.004886,0.289346,-0.957211,0.177069,0.941846,0.285605,0.984185,-0.170888,-0.046632,1.0
86,0.643762,-0.674588,0.361248,0.243532,0.628146,0.739002,-0.725439,-0.387766,0.56866,0.002963,0.289263,-0.957244,0.171358,0.942942,0.285472,0.985203,-0.164878,-0.046774,1.0
87,0.643568,-0.674422,0.361904,0.243096,0.628465,0.738874,-0.725757,-0.387538,0.568409,-0.006471,0.294652,-0.955582,0.167896,0.942357,0.289437,0.985783,-0.158565,-0.055569,1.0
88,0.643316,-0.674167,0.362825,0.242553,0.628969,0.738624,-0.726162,-0.387165,0.568147,-0.012419,0.29556,-0.955242,0.169943,0.942042,0.289266,0.985375,-0.158744,-0.061928,1.0
89,0.643207,-0.674044,0.363247,0.242319,0.629213,0.738493,-0.726336,-0.386982,0.568048,-0.016116,0.29317,-0.955924,0.165103,0.943704,0.286639,0.986144,-0.153206,-0.063613,1.0
90,0.643006,-0.673823,0.36401,0.241826,0.629615,0.738312,-0.726678,-0.386712,0.567795,-0.020233,0.293172,-0.955845,0.154202,0.945516,0.28674,0.987831,-0.141592,-0.064338,1.0
91,0.642763,-0.673546,0.364952,0.241204,0.630108,0.738094,-0.7271,-0.386392,0.567472,-0.022414,0.29523,-0.955162,0.155063,0.944867,0.288409,0.98765,-0.141646,-0.066957,1.0
92,0.642583,-0.673349,0.365633,0.240837,0.630505,0.737876,-0.727382,-0.386088,0.567319,-0.022387,0.294909,-0.955262,0.154985,0.944974,0.2881,0.987662,-0.141602,-0.066862,1.0
93,0.642474,-0.673243,0.366019,0.240592,0.630704,0.737785,-0.727558,-0.385947,0.567188,-0.024496,0.294847,-0.95523,0.149521,0.945849,0.288118,0.988454,-0.135769,-0.067255,1.0
94,0.642231,-0.673033,0.366831,0.239989,0.631067,0.73767,-0.727972,-0.38572,0.566812,-0.028992,0.296605,-0.954559,0.144774,0.946138,0.289591,0.989039,-0.1298,-0.070371,1.0
95,0.642082,-0.672924,0.367291,0.239615,0.631246,0.737639,-0.728227,-0.385617,0.566555,-0.02938,0.296527,-0.954572,0.144666,0.946191,0.289471,0.989044,-0.129589,-0.070697,1.0
96,0.641993,-0.672844,0.367593,0.239421,0.631398,0.737572,-0.72837,-0.385506,0.566446,-0.037473,0.295526,-0.954599,0.135067,0.948001,0.288181,0.990127,-0.118136,-0.075441,1.0
97,0.641744,-0.672589,0.368494,0.238888,0.631893,0.737321,-0.728763,-0.385143,0.566187,-0.041267,0.29785,-0.953719,0.136335,0.947284,0.289941,0.989802,-0.118061,-0.079699,1.0
98,0.641517,-0.672319,0.36938,0.238373,0.632398,0.737054,-0.729132,-0.384782,0.565957,-0.044495,0.297841,-0.953577,0.130982,0.948022,0.289994,0.990385,-0.111998,-0.081194,1.0
99,0.641343,-0.672123,0.370038,0.237979,0.632765,0.736867,-0.729413,-0.384524,0.565771,-0.053054,0.296538,-0.953545,0.121627,0.9497,0.288575,0.991156,-0.100666,-0.086453,1.0
100,0.64129,-0.672064,0.370237,0.237861,0.632874,0.736811,-0.729498,-0.384445,0.565714,-0.054495,0.294028,-0.954241,0.122207,0.950441,0.285878,0.991006,-0.101036,-0.087727,1.0
101,0.64108,-0.671838,0.371011,0.237419,0.633312,0.736577,-0.729827,-0.38412,0.565511,-0.058727,0.292945,-0.954323,0.123489,0.950762,0.284253,0.990606,-0.101155,-0.092011,1.0
102,-0.054851,-0.381671,0.922668,0.98991,0.100118,0.100263,-0.130643,0.918859,0.372329,-0.578899,-0.382285,-0.72023,-0.334575,-0.694142,0.637358,-0.743595,0.609938,0.273935,0.0
103,-0.05293,-0.383873,0.921866,0.990164,0.099546,0.098303,-0.129505,0.918003,0.374828,-0.576073,-0.379896,-0.723752,-0.338374,-0.695171,0.634223,-0.744071,0.610258,0.271923,0.0
104,-0.055735,-0.38332,0.921931,0.990681,0.093696,0.098848,-0.124272,0.91885,0.374526,-0.582394,-0.35964,-0.729023,-0.364138,-0.686386,0.629505,-0.726787,0.632086,0.268789,0.0
105,-0.055985,-0.383521,0.921832,0.990663,0.093609,0.09911,-0.124302,0.918775,0.3747,-0.589678,-0.327193,-0.738392,-0.398531,-0.677317,0.618395,-0.70246,0.658927,0.269003,0.0
106,-0.060695,-0.38229,0.922046,0.991686,0.081911,0.099239,-0.113464,0.920404,0.37414,-0.605277,-0.280937,-0.74479,-0.434019,-0.667861,0.604638,-0.667283,0.689227,0.282309,0.0
107,-0.060749,-0.38235,0.922017,0.991682,0.081889,0.099298,-0.11347,0.920381,0.374196,-0.615473,-0.248366,-0.748001,-0.454876,-0.663102,0.594459,-0.643645,0.706122,0.295146,0.0
108,-0.060487,-0.382189,0.922101,0.991696,0.082025,0.099049,-0.113491,0.920436,0.374055,-0.625941,-0.192138,-0.75583,-0.483329,-0.665028,0.569324,-0.612038,0.721678,0.323402,0.0
109,-0.06035,-0.382131,0.922135,0.991702,0.082095,0.098923,-0.113505,0.920454,0.374006,-0.630716,-0.152373,-0.760907,-0.496561,-0.674263,0.546622,-0.596341,0.7226,0.349606,0.0
110,-0.060168,-0.382004,0.922199,0.991712,0.082186,0.098747,-0.113514,0.920498,0.373894,-0.633647,-0.131868,-0.762299,-0.506994,-0.673485,0.537934,-0.584334,0.727342,0.359896,0.0
111,-0.060084,-0.38197,0.922219,0.991716,0.082229,0.09867,-0.113522,0.920509,0.373865,-0.637972,-0.098807,-0.763693,-0.523563,-0.671587,0.524262,-0.564688,0.734307,0.376722,0.0
112,-0.05996,-0.381896,0.922257,0.991723,0.082293,0.098552,-0.113532,0.920533,0.373801,-0.645345,-0.075982,-0.760102,-0.528015,-0.674691,0.515742,-0.552022,0.734178,0.395289,0.0
113,-0.05983,-0.381808,0.922302,0.99173,0.082357,0.098427,-0.113538,0.920564,0.373723,-0.658269,-0.068555,-0.749653,-0.521908,-0.676086,0.520114,-0.542487,0.733626,0.409268,0.0
114,-0.059742,-0.381743,0.922335,0.991735,0.0824,0.098341,-0.113541,0.920587,0.373666,-0.665985,-0.068641,-0.742799,-0.517137,-0.675159,0.52605,-0.537616,0.734471,0.41415,0.0
115,-0.059508,-0.381577,0.922418,0.991748,0.082513,0.098114,-0.11355,0.920646,0.373518,-0.670878,-0.067289,-0.738507,-0.515441,-0.673664,0.529619,-0.533144,0.735967,0.417263,0.0
116,-0.059397,-0.381514,0.922452,0.991754,0.082568,0.098008,-0.113556,0.920667,0.373464,-0.673879,-0.065138,-0.735964,-0.514957,-0.672891,0.53107,-0.529817,0.736867,0.419904,0.0
117,-0.059411,-0.381526,0.922446,0.991753,0.082561,0.098022,-0.113556,0.920663,0.373475,-0.675172,-0.062604,-0.734997,-0.515008,-0.673347,0.530442,-0.528116,0.73667,0.422384,0.0
118,-0.05934,-0.381457,0.922479,0.991757,0.082597,0.097951,-0.113558,0.920688,0.373412,-0.676872,-0.058353,-0.733783,-0.515194,-0.67444,0.528871,-0.525754,0.736019,0.426446,0.0
119,-0.059279,-0.381388,0.922511,0.99176,0.082627,0.097889,-0.113559,0.920714,0.373347,-0.680335,-0.051071,-0.731118,-0.509749,-0.683783,0.522106,-0.526591,0.727895,0.439168,0.0
120,-0.05931,-0.381427,0.922493,0.991758,0.082612,0.097921,-0.113558,0.920699,0.373384,-0.687162,-0.035052,-0.725656,-0.505935,-0.693731,0.512606,-0.521379,0.719379,0.458972,0.0
121,-0.061196,-0.383357,0.92157,0.991563,0.082349,0.1001,-0.114265,0.919921,0.375083,-0.688701,-0.035413,-0.724179,-0.496768,-0.70448,0.506881,-0.52812,0.708839,0.467584,0.0
122,-0.061067,-0.383256,0.92162,0.991571,0.082408,0.099971,-0.114263,0.919958,0.374994,-0.693102,-0.027407,-0.720317,-0.489557,-0.715572,0.498287,-0.529096,0.698,0.482547,0.0
123,-0.061302,-0.383452,0.921523,0.991557,0.082291,0.100203,-0.114256,0.919886,0.37517,-0.696399,-0.023517,-0.717268,-0.481985,-0.725177,0.491739,-0.531711,0.68816,0.493678,0.0
124,-0.061401,-0.38353,0.921484,0.991552,0.082243,0.1003,-0.114254,0.919858,0.375241,-0.698558,-0.023521,-0.715166,-0.471435,-0.736748,0.484717,-0.538298,0.675757,0.503573,0.0
125,-0.061453,-0.383554,0.92147,0.991549,0.082218,0.100349,-0.114251,0.91985,0.375261,-0.709589,0.003768,-0.704604,-0.464709,-0.754176,0.463964,-0.529648,0.656661,0.536906,0.0
126,-0.063923,-0.383013,0.921528,0.992003,0.076306,0.100526,-0.108821,0.920585,0.375072,-0.722739,0.040262,-0.689946,-0.457946,-0.775587,0.434452,-0.517622,0.629954,0.578985,0.0
127,-0.063917,-0.383017,0.921526,0.992003,0.076312,0.100523,-0.108826,0.920583,0.375077,-0.734108,0.074067,-0.674981,-0.456395,-0.789839,0.409703,-0.502781,0.608824,0.613631,0.0
128,-0.063911,-0.383018,0.921526,0.992003,0.076316,0.100519,-0.108828,0.920582,0.375078,-0.737988,0.083192,-0.669665,-0.453974,-0.795441,0.401473,-0.49928,0.600293,0.624793,0.0
129,-0.064038,-0.38312,0.921475,0.991998,0.076232,0.100633,-0.108801,0.920547,0.375172,-0.742423,0.090233,-0.663826,-0.450106,-0.801105,0.394505,-0.496197,0.591682,0.635373,0.0
130,-0.066083,-0.385151,0.920483,0.991782,0.075922,0.102969,-0.109544,0.919724,0.376969,-0.74055,0.099454,-0.6646,-0.451395,-0.806267,0.382327,-0.497822,0.58313,0.641975,0.0
131,-0.065939,-0.385029,0.920545,0.991792,0.075986,0.102824,-0.109539,0.91977,0.376858,-0.743279,0.106545,-0.660441,-0.450193,-0.809905,0.376003,-0.494834,0.576801,0.649952,0.0
132,-0.067814,-0.386922,0.919615,0.991587,0.075723,0.104981,-0.110255,0.918997,0.378532,-0.749334,0.127052,-0.649889,-0.448888,-0.818971,0.357469,-0.486823,0.559592,0.670715,0.0
133,-0.067723,-0.386851,0.919651,0.991593,0.075764,0.104891,-0.110254,0.919024,0.378467,-0.754527,0.147268,-0.63953,-0.448827,-0.826759,0.33915,-0.478792,0.542937,0.689911,0.0
134,-0.067864,-0.386967,0.919592,0.991583,0.075694,0.105029,-0.110251,0.918981,0.378573,-0.756836,0.154008,-0.635199,-0.448348,-0.829477,0.333092,-0.475585,0.536887,0.696828,0.0
