,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,status
53,0.451708,-0.852658,0.26255,0.416079,0.461655,0.783422,-0.7892,-0.244636,0.563306,0.999679,0.023555,0.009245,-0.024409,0.801363,0.597679,0.00667,-0.597713,0.801681,1.0
54,0.4896,-0.836735,0.245287,0.403343,0.466736,0.787065,-0.773049,-0.286412,0.566005,0.999565,0.028648,0.006946,-0.02713,0.801899,0.596842,0.011528,-0.596771,0.802327,1.0
55,0.511783,-0.826008,0.236192,0.397567,0.471425,0.787208,-0.761588,-0.308978,0.569662,0.999577,0.028371,0.006209,-0.026467,0.801883,0.596894,0.011955,-0.596806,0.802295,1.0
56,0.571186,-0.794071,0.20784,0.381956,0.481256,0.788988,-0.726537,-0.371273,0.578186,0.999429,0.033532,0.004059,-0.029341,0.802353,0.596127,0.016733,-0.595905,0.802879,1.0
57,0.619245,-0.764981,0.177026,0.373936,0.485558,0.790193,-0.690439,-0.423127,0.586734,0.99925,0.038666,0.001846,-0.032167,0.802893,0.595254,0.021534,-0.594867,0.803534,1.0
58,0.633779,-0.755444,0.166214,0.373059,0.486765,0.789864,-0.677606,-0.438592,0.590327,0.999076,0.042928,0.001489,-0.035459,0.804695,0.592627,0.024242,-0.592133,0.805475,1.0
59,0.662711,-0.735473,0.141039,0.369333,0.484826,0.792802,-0.651465,-0.473309,0.592934,0.998857,0.04778,-0.000141,-0.038436,0.805279,0.591648,0.028382,-0.590967,0.806195,1.0
60,0.671519,-0.729478,0.130084,0.366927,0.479884,0.796916,-0.643758,-0.487413,0.589917,0.998268,0.058753,-0.002646,-0.045883,0.806159,0.589916,0.036792,-0.588773,0.807459,1.0
61,0.669642,-0.731695,0.127282,0.367022,0.475022,0.799779,-0.645657,-0.488851,0.586644,0.997136,0.075402,-0.005848,-0.057609,0.807381,0.58721,0.048999,-0.585191,0.809413,1.0
62,0.669072,-0.732216,0.127281,0.366615,0.474148,0.800484,-0.646478,-0.488919,0.585682,0.996217,0.086535,-0.0078,-0.065613,0.808114,0.585359,0.056957,-0.582633,0.810736,1.0
63,0.665449,-0.735555,0.127024,0.363092,0.467656,0.805891,-0.652181,-0.490158,0.578276,0.993305,0.113676,-0.020516,-0.080908,0.811441,0.578806,0.082444,-0.573271,0.815206,1.0
64,0.661514,-0.739162,0.126641,0.359465,0.460735,0.811484,-0.658167,-0.491285,0.570486,0.987849,0.150048,-0.040474,-0.100708,0.816397,0.56864,0.118366,-0.557655,0.821589,1.0
65,0.659911,-0.740596,0.126628,0.357829,0.457983,0.813762,-0.660662,-0.491699,0.567235,0.984449,0.167639,-0.0525,-0.109498,0.819288,0.562828,0.137365,-0.548327,0.824904,1.0
66,0.657429,-0.742523,0.128238,0.354171,0.454715,0.817188,-0.665093,-0.491825,0.561923,0.976198,0.205915,-0.068086,-0.134902,0.822322,0.552798,0.169818,-0.530456,0.830528,1.0
67,0.656508,-0.74343,0.127703,0.35269,0.452179,0.819233,-0.666787,-0.492794,0.55906,0.969152,0.234842,-0.074781,-0.156591,0.821037,0.548977,0.190322,-0.520333,0.832484,1.0
68,0.656626,-0.743011,0.129524,0.350427,0.452623,0.819958,-0.667864,-0.493017,0.557575,0.95728,0.277356,-0.081783,-0.191102,0.819078,0.540916,0.217013,-0.50218,0.83709,1.0
69,0.657801,-0.741684,0.131152,0.350155,0.455304,0.818589,-0.666849,-0.492545,0.559204,0.950946,0.297221,-0.085791,-0.207157,0.817779,0.536957,0.229754,-0.492845,0.839235,1.0
70,0.660158,-0.739075,0.134012,0.34962,0.460257,0.816044,-0.664798,-0.491865,0.562238,0.941479,0.323978,-0.093026,-0.228327,0.816,0.531046,0.247957,-0.478729,0.84222,1.0
71,0.661318,-0.737824,0.135173,0.34953,0.462559,0.81478,-0.663691,-0.491582,0.563791,0.928271,0.357907,-0.101066,-0.255922,0.81192,0.52468,0.269845,-0.461181,0.845278,1.0
72,0.661255,-0.737772,0.135767,0.349246,0.462944,0.814683,-0.663903,-0.491298,0.563788,0.919757,0.377951,-0.105825,-0.272407,0.808829,0.521142,0.28256,-0.450496,0.846883,1.0
73,0.661072,-0.737711,0.136984,0.349011,0.463943,0.814216,-0.664209,-0.490447,0.564169,0.907872,0.4027,-0.116615,-0.291163,0.805761,0.515724,0.301646,-0.434258,0.84878,1.0
74,0.660859,-0.737623,0.13848,0.348543,0.465049,0.813785,-0.664667,-0.489531,0.564425,0.891102,0.435887,-0.126249,-0.318612,0.799042,0.509919,0.323145,-0.414165,0.850907,1.0
75,0.660339,-0.737281,0.142712,0.346461,0.467703,0.813153,-0.66627,-0.487513,0.564282,0.878472,0.458313,-0.135036,-0.336747,0.794398,0.505501,0.338951,-0.398596,0.852192,1.0
76,0.66027,-0.737305,0.142909,0.346573,0.467938,0.81297,-0.66628,-0.487252,0.564496,0.873366,0.466767,-0.139139,-0.343395,0.79268,0.503722,0.345414,-0.392154,0.852586,1.0
77,0.660118,-0.737346,0.143401,0.346777,0.468487,0.812567,-0.666324,-0.486662,0.564951,0.868477,0.47395,-0.145317,-0.348203,0.791875,0.501684,0.352846,-0.385102,0.852757,1.0
78,0.65878,-0.738378,0.14424,0.345383,0.46715,0.813929,-0.668369,-0.486383,0.562773,0.863509,0.480964,-0.15174,-0.352894,0.791169,0.499515,0.360301,-0.377787,0.852912,1.0
79,0.658678,-0.738351,0.144843,0.345366,0.467707,0.813616,-0.668478,-0.485888,0.56307,0.86079,0.483142,-0.160036,-0.352802,0.793057,0.496578,0.366836,-0.370989,0.85311,1.0
80,0.658584,-0.738338,0.145338,0.345487,0.468253,0.81325,-0.668509,-0.485382,0.563471,0.852921,0.490833,-0.177781,-0.357292,0.797154,0.48671,0.380613,-0.351606,0.855281,1.0
81,0.658439,-0.738276,0.146304,0.345261,0.469017,0.812906,-0.668769,-0.484736,0.563717,0.846115,0.494184,-0.199673,-0.356243,0.802993,0.477799,0.396457,-0.333141,0.855475,1.0
82,0.658014,-0.738532,0.146927,0.344588,0.468823,0.813303,-0.669533,-0.484536,0.562982,0.8468,0.491249,-0.203967,-0.353904,0.806613,0.473419,0.39709,-0.328707,0.856896,1.0
83,0.657107,-0.739237,0.147437,0.343654,0.467871,0.814246,-0.670903,-0.48438,0.561484,0.841296,0.496129,-0.214653,-0.358194,0.809024,0.466021,0.404866,-0.315174,0.85834,1.0
84,0.657056,-0.739171,0.147998,0.343404,0.468261,0.814128,-0.671081,-0.484105,0.561508,0.83196,0.501307,-0.237765,-0.361623,0.814939,0.452881,0.420797,-0.290798,0.859281,1.0
85,0.65696,-0.739109,0.148726,0.343132,0.468779,0.813944,-0.671314,-0.483696,0.561581,0.814966,0.512848,-0.269842,-0.372524,0.820309,0.433955,0.443908,-0.253136,0.859573,1.0
86,0.656908,-0.739075,0.149127,0.342965,0.469053,0.813857,-0.67145,-0.483484,0.561601,0.801238,0.522658,-0.29128,-0.382311,0.821671,0.422722,0.460275,-0.227341,0.858173,1.0
87,0.656818,-0.738985,0.149965,0.342513,0.469568,0.81375,-0.671768,-0.483121,0.561533,0.770859,0.535762,-0.344577,-0.401024,0.828447,0.390965,0.494929,-0.163195,0.85347,1.0
88,0.656746,-0.73889,0.150748,0.342037,0.470021,0.813689,-0.672082,-0.482826,0.561412,0.749761,0.529094,-0.397388,-0.404747,0.841798,0.357148,0.523485,-0.106934,0.845296,1.0
89,0.65673,-0.738865,0.15094,0.34192,0.470133,0.813673,-0.672157,-0.482754,0.561383,0.744993,0.520533,-0.417168,-0.402543,0.84948,0.341089,0.531924,-0.086181,0.842394,1.0
90,0.656654,-0.738786,0.151654,0.341543,0.470579,0.813574,-0.672423,-0.482441,0.561335,0.74519,0.498435,-0.443005,-0.394224,0.865083,0.310189,0.537845,-0.056506,0.841147,1.0
91,0.656591,-0.738716,0.152269,0.341189,0.470944,0.813511,-0.672665,-0.482192,0.561259,0.745555,0.48789,-0.453993,-0.391021,0.871879,0.294835,0.539675,-0.042295,0.840809,1.0
92,0.656575,-0.738708,0.152377,0.341144,0.471016,0.813489,-0.672703,-0.482134,0.561263,0.750135,0.480845,-0.453964,-0.382912,0.875533,0.294649,0.539142,-0.047198,0.84089,1.0
93,0.656557,-0.738705,0.152469,0.341126,0.471089,0.813454,-0.672729,-0.482067,0.561288,0.751833,0.483638,-0.448151,-0.383723,0.873667,0.299101,0.536192,-0.052908,0.842435,1.0
94,0.656858,-0.738998,0.149725,0.342812,0.469555,0.813632,-0.671577,-0.483113,0.561769,0.750956,0.497259,-0.434507,-0.394686,0.865518,0.308383,0.52942,-0.060089,0.846228,1.0
95,0.656841,-0.738982,0.149879,0.342756,0.469668,0.81359,-0.671622,-0.483028,0.561788,0.750358,0.498396,-0.434237,-0.39605,0.864912,0.308334,0.52925,-0.059381,0.846385,1.0
96,0.656782,-0.738937,0.150361,0.342594,0.470028,0.81345,-0.671762,-0.482747,0.561862,0.749977,0.496804,-0.436713,-0.395004,0.865951,0.306756,0.53057,-0.057557,0.845683,1.0
97,0.656752,-0.738928,0.150535,0.342601,0.470197,0.81335,-0.671789,-0.482596,0.561961,0.750002,0.496293,-0.437252,-0.394549,0.866259,0.306471,0.530873,-0.057337,0.845508,1.0
98,0.656674,-0.738989,0.150575,0.34298,0.470441,0.813048,-0.671671,-0.482264,0.562386,0.750047,0.4954,-0.438187,-0.393747,0.866794,0.30599,0.531406,-0.056972,0.845199,1.0
99,0.655402,-0.740201,0.150165,0.342415,0.468417,0.814455,-0.6732,-0.482377,0.560457,0.750115,0.494227,-0.439392,-0.392687,0.867492,0.305372,0.532093,-0.056521,0.844796,1.0
100,0.655377,-0.740246,0.150052,0.342853,0.468583,0.814175,-0.673002,-0.482146,0.560894,0.750157,0.493512,-0.440125,-0.392016,0.867915,0.305034,0.532529,-0.056288,0.844537,1.0
101,0.654131,-0.741392,0.149828,0.342226,0.46675,0.81549,-0.67453,-0.482163,0.55904,0.750243,0.491973,-0.441696,-0.390581,0.868821,0.304295,0.53346,-0.055778,0.843983,1.0
102,0.654123,-0.74136,0.150021,0.342191,0.466929,0.815402,-0.674557,-0.482038,0.559116,0.748843,0.493171,-0.442736,-0.394202,0.868458,0.300638,0.532764,-0.050603,0.844748,1.0
103,0.654115,-0.741337,0.150173,0.342095,0.467021,0.81539,-0.674613,-0.481985,0.559094,0.748859,0.492504,-0.44345,-0.393452,0.868838,0.300523,0.533295,-0.050573,0.844415,1.0
104,0.654103,-0.741298,0.150414,0.341944,0.467167,0.81537,-0.674701,-0.481903,0.559058,0.750539,0.490059,-0.44332,-0.392149,0.870259,0.298105,0.531893,-0.049892,0.84534,1.0
105,0.654079,-0.741279,0.150613,0.34186,0.467304,0.815327,-0.674766,-0.4818,0.559068,0.753314,0.48697,-0.442014,-0.391034,0.87205,0.294314,0.528781,-0.048868,0.84735,1.0
106,0.654049,-0.741245,0.150915,0.341695,0.46749,0.815289,-0.67488,-0.481673,0.559041,0.757429,0.486806,-0.435109,-0.391738,0.871963,0.293634,0.522342,-0.051958,0.851151,1.0
107,0.654042,-0.741234,0.151,0.341643,0.46754,0.815282,-0.674913,-0.481641,0.559028,0.76015,0.484772,-0.432627,-0.391557,0.873132,0.290383,0.51851,-0.051336,0.853528,1.0
108,0.654024,-0.741217,0.151155,0.341567,0.467641,0.815256,-0.674968,-0.481568,0.559024,0.765251,0.482607,-0.426005,-0.391681,0.874254,0.286819,0.510858,-0.05263,0.858052,1.0
109,0.653995,-0.741208,0.151327,0.341539,0.467783,0.815186,-0.675011,-0.481444,0.55908,0.770948,0.478592,-0.420225,-0.391136,0.876496,0.280655,0.502644,-0.052005,0.862927,1.0
110,0.653992,-0.741217,0.151297,0.341595,0.467788,0.81516,-0.674985,-0.481426,0.559126,0.773837,0.476587,-0.417179,-0.390774,0.877594,0.277711,0.498468,-0.05188,0.865353,1.0
111,0.653955,-0.741212,0.151479,0.3416,0.467957,0.815061,-0.675019,-0.481268,0.559221,0.781226,0.471328,-0.409309,-0.390084,0.880494,0.269375,0.487359,-0.050777,0.871724,1.0
112,0.652738,-0.742356,0.151132,0.340647,0.465791,0.816699,-0.676677,-0.481608,0.556921,0.789666,0.465089,-0.400147,-0.389216,0.883907,0.259265,0.474275,-0.048989,0.879012,1.0
113,0.652707,-0.742381,0.151137,0.341071,0.466071,0.816362,-0.676493,-0.481297,0.557413,0.797764,0.45894,-0.391083,-0.38829,0.887229,0.249107,0.461306,-0.046875,0.886001,1.0
114,0.652676,-0.74239,0.151228,0.341172,0.466215,0.816237,-0.676472,-0.481144,0.55757,0.800413,0.456842,-0.388115,-0.387782,0.88834,0.24592,0.457124,-0.046334,0.888194,1.0
115,0.652637,-0.742418,0.151257,0.341383,0.466361,0.816065,-0.676403,-0.480958,0.557814,0.802977,0.454736,-0.385282,-0.386934,0.88942,0.243336,0.453331,-0.046314,0.890137,1.0
116,0.651661,-0.743314,0.151069,0.340541,0.464674,0.817379,-0.677767,-0.481209,0.555939,0.804364,0.453212,-0.384183,-0.386205,0.890218,0.241571,0.45149,-0.045937,0.891092,1.0
117,0.651364,-0.743586,0.151009,0.340657,0.464422,0.817474,-0.677994,-0.481031,0.555816,0.804343,0.452713,-0.384815,-0.385634,0.890474,0.241539,0.452016,-0.045883,0.890828,1.0
118,0.651346,-0.74364,0.150821,0.341122,0.464529,0.817219,-0.677777,-0.480844,0.556242,0.803297,0.452514,-0.387225,-0.384595,0.89056,0.242874,0.454751,-0.046175,0.88942,1.0
119,0.651309,-0.743682,0.150775,0.341309,0.464578,0.817114,-0.677719,-0.480733,0.556409,0.801823,0.453163,-0.389514,-0.384146,0.890201,0.244893,0.457722,-0.046731,0.887865,1.0
120,0.651279,-0.743719,0.150719,0.341425,0.464572,0.817068,-0.67769,-0.48068,0.556491,0.800208,0.45461,-0.391146,-0.384424,0.889422,0.247277,0.460309,-0.047507,0.886485,1.0
121,0.651259,-0.743727,0.150769,0.341417,0.464603,0.817054,-0.677713,-0.480639,0.556498,0.800239,0.454717,-0.390958,-0.384612,0.889372,0.247163,0.460097,-0.047422,0.8866,1.0
122,0.650037,-0.744836,0.150565,0.340466,0.462606,0.818583,-0.679363,-0.480847,0.554302,0.79985,0.453341,-0.393345,-0.383844,0.890183,0.24543,0.461413,-0.045324,0.886026,1.0
123,0.650052,-0.744822,0.150568,0.340483,0.462635,0.818559,-0.67934,-0.48084,0.554337,0.799428,0.452173,-0.395543,-0.383248,0.890876,0.243843,0.462639,-0.043344,0.885485,1.0
124,0.650042,-0.7448,0.150718,0.34039,0.462725,0.818547,-0.679396,-0.480787,0.554314,0.799006,0.451133,-0.397577,-0.382791,0.891495,0.242294,0.463745,-0.041405,0.885,1.0
125,0.650049,-0.744802,0.150682,0.340427,0.462718,0.818535,-0.67937,-0.480792,0.55434,0.798863,0.451752,-0.397162,-0.383331,0.891174,0.242623,0.463546,-0.041578,0.885096,1.0
126,0.650043,-0.744784,0.150798,0.340336,0.462775,0.818541,-0.679423,-0.480765,0.5543,0.797262,0.453253,-0.398664,-0.383616,0.890368,0.245116,0.466058,-0.042488,0.883732,1.0
127,0.650042,-0.74478,0.150819,0.340322,0.462788,0.818539,-0.67943,-0.480758,0.554298,0.796543,0.45096,-0.402682,-0.382631,0.891714,0.241742,0.468093,-0.03848,0.88284,1.0
128,0.650043,-0.744775,0.150844,0.340306,0.462804,0.818537,-0.679437,-0.480751,0.554294,0.79496,0.452733,-0.403819,-0.383127,0.890766,0.244436,0.470372,-0.039603,0.881578,1.0
129,0.650031,-0.744767,0.150933,0.340271,0.462867,0.818516,-0.679466,-0.480703,0.554301,0.794492,0.452741,-0.404729,-0.383724,0.890833,0.243251,0.470677,-0.037957,0.881488,1.0
130,0.650034,-0.744773,0.150887,0.340299,0.46284,0.81852,-0.679449,-0.480719,0.554308,0.796863,0.449688,-0.403471,-0.383505,0.892523,0.237331,0.466833,-0.034387,0.883675,1.0
131,0.650016,-0.74475,0.15108,0.340183,0.462952,0.818504,-0.679525,-0.480646,0.554278,0.800291,0.447384,-0.399225,-0.383926,0.893756,0.231947,0.460579,-0.032352,0.887028,1.0
132,0.650029,-0.744754,0.151003,0.340227,0.462911,0.818509,-0.67949,-0.48068,0.554292,0.808668,0.441632,-0.388608,-0.384637,0.896777,0.218733,0.445095,-0.027409,0.895063,1.0
133,0.650027,-0.744749,0.151036,0.340225,0.462944,0.818492,-0.679493,-0.480656,0.554309,0.811723,0.440727,-0.383228,-0.393449,0.897577,0.198876,0.431628,-0.010652,0.901988,1.0
134,0.65001,-0.744743,0.151144,0.34018,0.463016,0.81847,-0.679532,-0.480598,0.554312,0.818013,0.432036,-0.379733,-0.390898,0.901853,0.184007,0.421961,-0.002083,0.90661,1.0
