,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,status
11,0.462102,-0.630593,0.623549,0.495194,0.766776,0.408457,-0.735692,0.120029,0.666594,0.719748,-0.480001,-0.501558,0.657824,0.702439,0.271745,0.221876,-0.525525,0.821336,1.0
12,0.459615,-0.630863,0.625111,0.494178,0.766498,0.410205,-0.73793,0.12038,0.664053,0.728471,-0.473416,-0.495183,0.651991,0.701004,0.288964,0.210325,-0.533357,0.819324,1.0
13,0.455934,-0.631387,0.627275,0.493006,0.765951,0.412631,-0.740991,0.121118,0.6605,0.735807,-0.46869,-0.488791,0.651027,0.688278,0.320057,0.186417,-0.553717,0.81157,1.0
14,0.450125,-0.633005,0.629834,0.490633,0.764643,0.417851,-0.7461,0.120932,0.654758,0.746789,-0.451001,-0.488777,0.641108,0.683645,0.348724,0.176875,-0.573782,0.799679,1.0
15,0.448252,-0.633309,0.630863,0.489868,0.764364,0.419257,-0.747729,0.121107,0.652865,0.753595,-0.438066,-0.490093,0.632365,0.68669,0.358567,0.179466,-0.580132,0.794504,1.0
16,0.444387,-0.633775,0.633125,0.487856,0.763962,0.422323,-0.751342,0.121199,0.648687,0.762896,-0.417415,-0.493713,0.619543,0.690292,0.373715,0.184812,-0.590982,0.785228,1.0
17,0.444449,-0.631972,0.634882,0.487065,0.765296,0.420819,-0.751819,0.122197,0.647947,0.763161,-0.410356,-0.49919,0.620821,0.67998,0.390137,0.179344,-0.607646,0.773693,1.0
18,0.444377,-0.630875,0.636023,0.48598,0.766191,0.420445,-0.752564,0.122258,0.64707,0.762515,-0.395187,-0.512247,0.618194,0.678554,0.396735,0.190803,-0.619185,0.76171,1.0
19,0.446214,-0.629864,0.635738,0.486634,0.766948,0.418302,-0.751052,0.12272,0.648736,0.758231,-0.39204,-0.520949,0.62207,0.67426,0.397996,0.195226,-0.62584,0.755122,1.0
20,0.446255,-0.629214,0.636353,0.486076,0.767471,0.417991,-0.751389,0.122785,0.648333,0.746387,-0.383664,-0.54379,0.630212,0.670043,0.392267,0.213864,-0.635486,0.741901,1.0
21,0.44619,-0.62781,0.637784,0.485349,0.768504,0.416938,-0.751897,0.123514,0.647606,0.740245,-0.386242,-0.550321,0.637104,0.664462,0.390626,0.214792,-0.639771,0.73794,1.0
22,0.44551,-0.627141,0.638916,0.484593,0.768991,0.416918,-0.752787,0.123873,0.646502,0.744126,-0.385187,-0.545808,0.63339,0.666513,0.393161,0.212348,-0.638271,0.739944,1.0
23,0.442804,-0.62693,0.641001,0.482915,0.769115,0.418634,-0.755458,0.124177,0.643321,0.745891,-0.383216,-0.544784,0.630485,0.66997,0.391953,0.214787,-0.635833,0.741337,1.0
24,0.443128,-0.627353,0.640363,0.482499,0.768941,0.419431,-0.755533,0.123113,0.643437,0.747478,-0.381551,-0.543776,0.627964,0.67283,0.3911,0.216645,-0.633811,0.742527,1.0
25,0.447148,-0.623401,0.641427,0.477819,0.772696,0.417886,-0.756139,0.11963,0.643382,0.747771,-0.379641,-0.544711,0.626907,0.673928,0.390907,0.218692,-0.633792,0.741943,1.0
26,0.44609,-0.624467,0.641127,0.476993,0.772021,0.420072,-0.757285,0.118423,0.642257,0.745926,-0.374897,-0.550495,0.626363,0.675841,0.388468,0.226412,-0.634578,0.738949,1.0
27,0.44304,-0.626585,0.641175,0.475316,0.770574,0.424604,-0.760124,0.116644,0.639221,0.745386,-0.368799,-0.555324,0.62464,0.677374,0.388572,0.232858,-0.636514,0.735272,1.0
28,0.439296,-0.627119,0.643226,0.473326,0.770144,0.427597,-0.763531,0.116614,0.635153,0.74106,-0.362319,-0.56529,0.624061,0.682314,0.380781,0.247741,-0.634958,0.731745,1.0
29,0.439425,-0.626194,0.644038,0.473177,0.770794,0.42659,-0.763549,0.117291,0.635007,0.734303,-0.362987,-0.573619,0.628568,0.682664,0.372655,0.25632,-0.6342,0.729444,1.0
30,0.435572,-0.625981,0.646856,0.470503,0.770953,0.429251,-0.767399,0.117379,0.630332,0.734252,-0.357971,-0.576827,0.627082,0.683147,0.374269,0.26008,-0.636526,0.726079,1.0
31,0.433451,-0.625998,0.648264,0.469414,0.770893,0.43055,-0.769266,0.117682,0.627996,0.738249,-0.349287,-0.577049,0.621997,0.683496,0.382035,0.260972,-0.640961,0.721846,1.0
32,0.433539,-0.625581,0.648607,0.46955,0.771158,0.429926,-0.769133,0.118164,0.628069,0.742428,-0.339973,-0.57725,0.615132,0.68725,0.386393,0.265352,-0.641954,0.719362,1.0
33,0.430837,-0.624351,0.651586,0.468371,0.771878,0.429922,-0.771367,0.119958,0.624981,0.746806,-0.332305,-0.576066,0.609649,0.68818,0.393365,0.26572,-0.644966,0.716526,1.0
34,0.427507,-0.621729,0.65627,0.466149,0.773605,0.42923,-0.774559,0.122421,0.62054,0.744525,-0.331918,-0.579234,0.611311,0.687646,0.391715,0.268291,-0.645734,0.714875,1.0
35,0.422868,-0.611161,0.669076,0.462534,0.780486,0.420598,-0.779258,0.131613,0.612726,0.739115,-0.334281,-0.584776,0.61576,0.687229,0.385428,0.273034,-0.644958,0.713779,1.0
36,0.419143,-0.602493,0.679206,0.459563,0.785965,0.413594,-0.783019,0.138783,0.606315,0.739652,-0.335576,-0.583354,0.615475,0.687918,0.384653,0.27222,-0.64355,0.715359,1.0
37,0.41814,-0.590788,0.69002,0.45519,0.793634,0.403665,-0.786104,0.145302,0.600771,0.743455,-0.339679,-0.5761,0.613512,0.689303,0.38531,0.266226,-0.639906,0.720863,1.0
38,0.417357,-0.584243,0.69604,0.45033,0.798245,0.400007,-0.789313,0.146502,0.596256,0.74659,-0.339739,-0.571996,0.61149,0.68912,0.388834,0.262072,-0.64007,0.722237,1.0
39,0.414484,-0.581855,0.699747,0.447536,0.799827,0.399983,-0.79241,0.147376,0.591917,0.749383,-0.34016,-0.568079,0.609561,0.689452,0.391267,0.25857,-0.639488,0.724012,1.0
40,0.405914,-0.58133,0.705186,0.441485,0.800339,0.405646,-0.800202,0.146672,0.581517,0.766717,-0.341475,-0.543633,0.596783,0.691229,0.407492,0.236627,-0.636863,0.733765,1.0
41,0.399692,-0.583619,0.706848,0.436883,0.799192,0.412825,-0.80584,0.143807,0.574404,0.779483,-0.345874,-0.52228,0.586765,0.695078,0.415419,0.219343,-0.630268,0.744748,1.0
42,0.402606,-0.588293,0.701297,0.430718,0.797771,0.421951,-0.807706,0.132181,0.574576,0.783473,-0.352208,-0.511974,0.584266,0.698118,0.413839,0.211661,-0.623361,0.752741,1.0
43,0.412093,-0.586679,0.697127,0.416785,0.80175,0.428352,-0.810227,0.114032,0.574915,0.784564,-0.356639,-0.507214,0.584126,0.699507,0.411686,0.207977,-0.619271,0.757131,1.0
44,0.434656,-0.575995,0.692317,0.383419,0.813936,0.436459,-0.8149,0.075738,0.57463,0.786043,-0.363229,-0.500199,0.584162,0.701145,0.408839,0.20221,-0.613562,0.763315,1.0
45,0.466057,-0.557475,0.68703,0.347645,0.829451,0.437209,-0.813592,0.035079,0.580375,0.786893,-0.362545,-0.499358,0.583355,0.70092,0.410372,0.201232,-0.614223,0.763043,1.0
46,0.487409,-0.544754,0.682403,0.327103,0.838526,0.435749,-0.809589,0.010829,0.586896,0.786287,-0.362762,-0.500156,0.583969,0.700744,0.409801,0.201821,-0.614297,0.762828,1.0
47,0.528987,-0.531192,0.661821,0.293298,0.84625,0.444788,-0.796334,-0.041176,0.603453,0.784872,-0.355354,-0.50764,0.581196,0.706286,0.40419,0.214909,-0.612276,0.760875,1.0
48,0.554443,-0.517736,0.651568,0.267345,0.852234,0.449692,-0.788111,-0.075136,0.610929,0.778103,-0.347486,-0.523266,0.581867,0.71254,0.392066,0.236611,-0.609539,0.756621,1.0
49,0.562267,-0.512566,0.648946,0.257954,0.854296,0.451261,-0.785694,-0.086331,0.612561,0.771205,-0.347751,-0.533207,0.586841,0.712965,0.383792,0.246695,-0.608891,0.753917,1.0
50,0.566847,-0.510264,0.646772,0.25338,0.855016,0.452487,-0.783889,-0.092611,0.613954,0.771821,-0.347497,-0.532481,0.586206,0.713254,0.384226,0.246278,-0.608697,0.75421,1.0
51,0.584883,-0.494865,0.642666,0.235633,0.861815,0.449166,-0.776136,-0.111276,0.620668,0.77019,-0.345624,-0.536049,0.587159,0.712449,0.384265,0.249097,-0.610704,0.751658,1.0
52,0.605956,-0.489808,0.626821,0.228199,0.861873,0.452879,-0.762064,-0.131385,0.634031,0.769952,-0.343677,-0.537642,0.587096,0.711626,0.385882,0.249982,-0.612758,0.74969,1.0
53,0.61432,-0.4878,0.62021,0.226723,0.861992,0.453393,-0.755782,-0.137912,0.640135,0.76909,-0.342667,-0.539516,0.587799,0.710695,0.386529,0.250981,-0.614403,0.748008,1.0
54,0.628023,-0.475835,0.615765,0.220538,0.867662,0.445561,-0.74629,-0.144023,0.649852,0.764301,-0.340506,-0.547629,0.591373,0.708734,0.384674,0.25714,-0.61786,0.743052,1.0
55,0.637398,-0.46526,0.614211,0.211481,0.872144,0.441179,-0.740944,-0.151313,0.654297,0.755523,-0.352556,-0.552166,0.605709,0.697043,0.383726,0.249599,-0.624366,0.740179,1.0
56,0.634836,-0.465774,0.616471,0.209208,0.871687,0.443162,-0.743784,-0.152364,0.650822,0.742074,-0.369323,-0.559397,0.625272,0.682142,0.3791,0.241578,-0.631096,0.737127,1.0
57,0.634434,-0.464691,0.617701,0.208295,0.872337,0.442313,-0.744383,-0.151954,0.650233,0.738461,-0.379034,-0.55768,0.633547,0.673168,0.381394,0.230851,-0.634962,0.737245,1.0
58,0.633668,-0.462923,0.61981,0.206643,0.873373,0.44104,-0.745494,-0.151394,0.649089,0.73154,-0.395963,-0.555033,0.648033,0.656821,0.385536,0.211899,-0.641715,0.737088,1.0
59,0.635045,-0.460456,0.620239,0.20615,0.874825,0.438385,-0.744458,-0.150532,0.650477,0.724368,-0.409138,-0.554883,0.660236,0.643357,0.387528,0.198435,-0.647067,0.736156,1.0
60,0.636418,-0.458251,0.620465,0.205763,0.876106,0.436003,-0.743392,-0.149812,0.651861,0.71547,-0.428906,-0.551489,0.675992,0.624366,0.391409,0.176454,-0.652844,0.736653,1.0
61,0.628789,-0.465035,0.623189,0.213793,0.873959,0.436449,-0.747607,-0.141201,0.648957,0.703791,-0.467405,-0.534985,0.699383,0.588011,0.406331,0.124656,-0.660132,0.740732,1.0
62,0.629165,-0.466055,0.622047,0.219395,0.874237,0.433098,-0.745665,-0.136016,0.65229,0.708495,-0.47184,-0.524786,0.697719,0.579951,0.420528,0.105928,-0.664096,0.740104,1.0
63,0.631647,-0.464033,0.621042,0.2203,0.875493,0.430091,-0.743295,-0.134851,0.655229,0.711978,-0.472061,-0.51985,0.694816,0.580681,0.42431,0.101567,-0.6633,0.741428,1.0
64,-0.700522,-0.095764,0.707175,0.270804,-0.952506,0.13927,0.660252,0.289068,0.693185,-0.71743,0.244324,-0.65238,-0.583779,-0.72186,0.371643,-0.380126,0.647473,0.660516,0.0
65,-0.683111,-0.125271,0.719489,0.309861,-0.941822,0.130212,0.66132,0.311891,0.682187,-0.723898,0.226021,-0.651832,-0.556761,-0.749335,0.358486,-0.407416,0.622423,0.668282,0.0
66,-0.653349,-0.195784,0.731302,0.418941,-0.898094,0.133846,0.630573,0.393821,0.668791,-0.731805,0.193132,-0.653575,-0.502366,-0.800914,0.325827,-0.46053,0.566776,0.683136,0.0
67,-0.640363,-0.221542,0.735427,0.486016,-0.858302,0.164634,0.594745,0.462855,0.657299,-0.744264,0.154609,-0.649742,-0.436611,-0.848809,0.298149,-0.505411,0.505587,0.699243,0.0
68,-0.639848,-0.223205,0.735372,0.5064,-0.842223,0.184983,0.578058,0.490754,0.651926,-0.754932,0.117971,-0.645104,-0.372115,-0.887053,0.273252,-0.540006,0.44634,0.713564,0.0
69,-0.645266,-0.221397,0.731172,0.506041,-0.840873,0.191971,0.572322,0.493876,0.654623,-0.759857,0.10288,-0.641896,-0.345956,-0.899963,0.265291,-0.55039,0.423651,0.719436,0.0
70,-0.664175,-0.216349,0.715586,0.49876,-0.841269,0.208579,0.556875,0.495439,0.666656,-0.760214,0.027313,-0.649096,-0.252739,-0.932844,0.256753,-0.598494,0.35924,0.716065,0.0
71,-0.677703,-0.207533,0.705441,0.486204,-0.846176,0.218151,0.551655,0.49083,0.67436,-0.742894,-0.036508,-0.668412,-0.17364,-0.953825,0.245086,-0.646496,0.298136,0.702251,0.0
72,-0.680964,-0.205917,0.70277,0.483769,-0.846937,0.2206,0.549777,0.490199,0.67635,-0.73484,-0.060632,-0.675524,-0.141775,-0.960261,0.240413,-0.663257,0.272438,0.697042,0.0
73,-0.683994,-0.20415,0.700338,0.481689,-0.847379,0.223435,0.547838,0.490174,0.677939,-0.72094,-0.097711,-0.686073,-0.092386,-0.967621,0.234891,-0.686811,0.232726,0.68857,0.0
74,-0.683575,-0.203994,0.700792,0.482925,-0.846341,0.224698,0.547272,0.492028,0.677052,-0.682822,-0.158287,-0.71323,-0.010579,-0.974002,0.226288,-0.730507,0.16206,0.663396,0.0
75,-0.68285,-0.185486,0.706618,0.465569,-0.855867,0.225245,0.562992,0.482789,0.670786,-0.629957,-0.208426,-0.748138,0.064896,-0.974072,0.216725,-0.773913,0.087976,0.62715,0.0
76,-0.683163,-0.154359,0.713765,0.436669,-0.869762,0.229851,0.585327,0.468706,0.661593,-0.607155,-0.22603,-0.761755,0.100354,-0.972822,0.208672,-0.788219,0.050251,0.613338,0.0
77,-0.696365,-0.0781,0.713424,0.37978,-0.883575,0.273972,0.608967,0.46173,0.644952,-0.572303,-0.245608,-0.782396,0.157853,-0.969245,0.188798,-0.804705,-0.015455,0.593472,0.0
78,-0.727142,-0.026784,0.685963,0.35808,-0.867331,0.345709,0.585698,0.497009,0.640264,-0.535183,-0.245632,-0.808234,0.203179,-0.966132,0.159081,-0.819937,-0.079079,0.566965,0.0
79,-0.739224,-0.000778,0.673458,0.345578,-0.858742,0.378333,0.578033,0.512406,0.635072,-0.517222,-0.243634,-0.82044,0.226142,-0.96346,0.143539,-0.825433,-0.111295,0.553419,0.0
80,-0.738607,0.049687,0.672302,0.325417,-0.847115,0.420118,0.590392,0.529081,0.609516,-0.501602,-0.227723,-0.834587,0.248976,-0.961915,0.112826,-0.828495,-0.151199,0.539196,0.0
81,-0.699361,0.154369,0.697899,0.255824,-0.857658,0.446066,0.667418,0.490501,0.560321,-0.502244,-0.194253,-0.842624,0.240799,-0.967315,0.079471,-0.830521,-0.16299,0.532605,0.0
82,-0.640681,0.242313,0.728568,0.183589,-0.873024,0.4518,0.745535,0.423217,0.514844,-0.501868,-0.169789,-0.848114,0.233966,-0.970638,0.055869,-0.832698,-0.170391,0.526857,0.0
83,-0.619719,0.248476,0.744451,0.185004,-0.875576,0.446248,0.762706,0.414275,0.496643,-0.498699,-0.159467,-0.851979,0.228683,-0.972309,0.048132,-0.836063,-0.170831,0.521357,0.0
84,-0.588729,0.238909,0.772217,0.210814,-0.876882,0.432012,0.780355,0.417133,0.46588,-0.487484,-0.140211,-0.861799,0.22164,-0.974563,0.033185,-0.844531,-0.174832,0.50616,0.0
85,-0.547555,0.221789,0.80684,0.243709,-0.88016,0.407335,0.800492,0.419673,0.427885,-0.459336,-0.123415,-0.879646,0.214988,-0.976303,0.024713,-0.861852,-0.177763,0.474984,0.0
86,-0.520626,0.207859,0.828095,0.262764,-0.883825,0.387048,0.812344,0.419101,0.405525,-0.441529,-0.114061,-0.889967,0.198728,-0.979683,0.026966,-0.874962,-0.164956,0.455225,0.0
87,-0.457815,0.16375,0.873836,0.320288,-0.886513,0.333928,0.829349,0.432758,0.353412,-0.393987,-0.10841,-0.912699,0.185529,-0.981958,0.036548,-0.900195,-0.154933,0.406992,0.0
88,-0.397531,0.133431,0.907835,0.3557,-0.889601,0.286508,0.84584,0.436813,0.306182,-0.343659,-0.096017,-0.934172,0.168863,-0.984863,0.039106,-0.923787,-0.144308,0.354671,0.0
89,-0.343864,0.106357,0.932976,0.38363,-0.890954,0.242959,0.857079,0.441463,0.265565,-0.304816,-0.075625,-0.949403,0.154231,-0.987604,0.02915,-0.93984,-0.137542,0.312701,0.0
90,-0.321608,0.095235,0.942071,0.393855,-0.891319,0.22456,0.861072,0.44326,0.249146,-0.29023,-0.069232,-0.954449,0.165607,-0.985964,0.02116,-0.942518,-0.151923,0.297622,0.0
91,-0.301766,0.087782,0.949331,0.404204,-0.890049,0.210786,0.863455,0.447332,0.233105,-0.263664,-0.047161,-0.96346,0.204105,-0.978916,-0.007939,-0.942773,-0.198741,0.267731,0.0
92,-0.28467,0.084806,0.954866,0.41101,-0.889083,0.201496,0.866044,0.44982,0.218239,-0.237623,-0.0296,-0.970905,0.248989,-0.967995,-0.031427,-0.938902,-0.249213,0.237388,0.0
93,-0.269591,0.084104,0.959295,0.415599,-0.888466,0.19469,0.868675,0.451169,0.204569,-0.223484,-0.017434,-0.974551,0.269444,-0.961983,-0.04458,-0.936725,-0.27255,0.219685,0.0
94,-0.23173,0.088629,0.968733,0.426292,-0.885876,0.183022,0.8744,0.455375,0.167502,-0.185224,0.015412,-0.982575,0.325296,-0.942544,-0.076105,-0.927294,-0.333724,0.169568,0.0
95,-0.205682,0.10644,0.972812,0.43553,-0.880238,0.188395,0.87636,0.462439,0.134691,-0.133001,0.05758,-0.989441,0.387708,-0.915735,-0.105406,-0.912136,-0.397633,0.099469,0.0
96,-0.176926,0.131423,0.97541,0.441329,-0.875232,0.197977,0.87973,0.465504,0.09685,-0.085345,0.081368,-0.993022,0.448923,-0.886619,-0.111232,-0.889484,-0.455284,0.039141,0.0
97,-0.16444,0.142559,0.97603,0.446758,-0.871423,0.202549,0.879411,0.469357,0.079607,-0.067262,0.092725,-0.993417,0.475746,-0.872212,-0.113624,-0.877006,-0.480257,0.014553,0.0
98,-0.144055,0.15607,0.977184,0.455608,-0.866135,0.205498,0.878446,0.474816,0.053664,-0.04881,0.111045,-0.992615,0.499253,-0.85803,-0.120539,-0.86508,-0.50145,-0.013559,0.0
99,-0.139092,0.155822,0.977943,0.459018,-0.864901,0.203096,0.87747,0.477143,0.048776,-0.049212,0.116722,-0.991944,0.503079,-0.855068,-0.125575,-0.862837,-0.505207,-0.016641,0.0
100,-0.140219,0.152698,0.978274,0.459593,-0.865106,0.200908,0.87699,0.47778,0.051125,-0.049251,0.118517,-0.991729,0.502877,-0.854954,-0.127145,-0.862952,-0.50498,-0.017492,0.0
101,-0.141061,0.148159,0.978851,0.460753,-0.865303,0.197371,0.876246,0.478851,0.053795,-0.054834,0.119068,-0.99137,0.503211,-0.854262,-0.130434,-0.862421,-0.50602,-0.013074,0.0
102,-0.138311,0.13677,0.980899,0.461396,-0.867474,0.186013,0.876346,0.478311,0.056876,-0.066826,0.12908,-0.989379,0.504126,-0.851349,-0.145122,-0.86104,-0.50847,-0.008181,0.0
103,-0.139057,0.131112,0.981566,0.460679,-0.868848,0.181319,0.876605,0.477401,0.060419,-0.076259,0.137469,-0.987565,0.504139,-0.849205,-0.157139,-0.860248,-0.509854,-0.004545,0.0
104,-0.140007,0.132169,0.981289,0.460229,-0.868801,0.182682,0.87669,0.477194,0.06081,-0.081979,0.136941,-0.98718,0.503804,-0.848945,-0.159602,-0.859919,-0.51043,0.000604,0.0
105,-0.139826,0.132713,0.981242,0.459876,-0.868911,0.183052,0.876905,0.476845,0.060465,-0.090932,0.138378,-0.986195,0.503132,-0.848231,-0.165411,-0.859411,-0.511228,0.007509,0.0
106,-0.138814,0.132679,0.981389,0.459699,-0.869115,0.182523,0.877158,0.476481,0.059652,-0.097269,0.137019,-0.98578,0.502231,-0.84836,-0.167475,-0.859245,-0.51138,0.013704,0.0
107,-0.13686,0.13203,0.981751,0.459768,-0.869394,0.181013,0.877429,0.476152,0.058282,-0.100496,0.136181,-0.985573,0.501695,-0.848495,-0.168397,-0.859186,-0.51138,0.016948,0.0
108,-0.139382,0.133423,0.981208,0.458394,-0.869627,0.183366,0.877751,0.475338,0.06005,-0.100728,0.133629,-0.985898,0.500598,-0.849556,-0.166295,-0.859799,-0.51029,0.01868,0.0
109,-0.140671,0.134255,0.980911,0.45713,-0.870023,0.184634,0.878204,0.474377,0.061015,-0.101044,0.1364,-0.985486,0.499883,-0.849478,-0.16883,-0.860178,-0.509687,0.01765,0.0
110,-0.141236,0.134625,0.980779,0.456304,-0.870342,0.185175,0.878543,0.473687,0.061494,-0.10114,0.139645,-0.985022,0.49957,-0.849092,-0.171669,-0.860348,-0.509451,0.016114,0.0
111,-0.142451,0.135376,0.9805,0.454374,-0.871115,0.186286,0.879347,0.47205,0.06258,-0.102736,0.144773,-0.984116,0.499052,-0.848324,-0.176895,-0.86046,-0.509299,0.014903,0.0
112,-0.142168,0.13887,0.980052,0.453284,-0.871059,0.189179,0.879955,0.471137,0.060889,-0.104391,0.143387,-0.984145,0.498985,-0.848437,-0.176544,-0.860299,-0.509503,0.017021,0.0
113,-0.143121,0.13918,0.979869,0.451727,-0.871732,0.1898,0.880601,0.469798,0.061892,-0.103967,0.142146,-0.98437,0.493732,-0.851792,-0.175148,-0.863376,-0.504225,0.018376,0.0
114,-0.143557,0.139489,0.979762,0.451179,-0.871919,0.190243,0.88081,0.469359,0.062235,-0.103297,0.144859,-0.984045,0.488804,-0.854235,-0.17706,-0.866255,-0.499296,0.017432,0.0
115,-0.144658,0.140166,0.979503,0.450437,-0.872068,0.191315,0.88101,0.46888,0.063016,-0.105799,0.143815,-0.983932,0.483932,-0.856957,-0.177292,-0.868686,-0.494914,0.021068,0.0
116,-0.143366,0.139856,0.979737,0.450707,-0.872119,0.190446,0.881083,0.468878,0.061998,-0.105158,0.142332,-0.984216,0.478979,-0.860091,-0.175557,-0.871504,-0.489881,0.022271,0.0
117,-0.143929,0.140213,0.979604,0.450698,-0.871996,0.19103,0.880996,0.469,0.062312,-0.105203,0.141256,-0.984367,0.479009,-0.860262,-0.174641,-0.871483,-0.489893,0.022839,0.0
118,-0.143888,0.137399,0.980008,0.450508,-0.872647,0.188492,0.8811,0.468623,0.063664,-0.103823,0.144359,-0.984063,0.469169,-0.865303,-0.176437,-0.876983,-0.480011,0.02211,0.0
119,-0.142371,0.137301,0.980244,0.451169,-0.872469,0.187732,0.881008,0.468983,0.062268,-0.103535,0.146372,-0.983796,0.469575,-0.864746,-0.178077,-0.8768,-0.480404,0.020799,0.0
120,-0.137973,0.135756,0.981087,0.45251,-0.872492,0.184367,0.88102,0.46939,0.05895,-0.102967,0.146597,-0.983822,0.464508,-0.867519,-0.177883,-0.879562,-0.47531,0.02123,0.0
121,-0.135533,0.134829,0.981555,0.453179,-0.872552,0.182431,0.881055,0.469546,0.057158,-0.102976,0.145927,-0.98392,0.464664,-0.867554,-0.1773,-0.879478,-0.475451,0.02153,0.0
122,-0.13615,0.135145,0.981426,0.453359,-0.872335,0.183015,0.880867,0.469856,0.057499,-0.102707,0.147732,-0.983679,0.465205,-0.866962,-0.178775,-0.879223,-0.475975,0.020317,0.0
123,-0.136497,0.135308,0.981356,0.453453,-0.872221,0.183332,0.880766,0.470023,0.057699,-0.102119,0.14769,-0.983747,0.46028,-0.869675,-0.178344,-0.88188,-0.471012,0.020831,0.0
124,-0.137908,0.13271,0.981513,0.4529,-0.872859,0.181653,0.88083,0.469579,0.060269,-0.102146,0.146867,-0.983867,0.460426,-0.869743,-0.177633,-0.881801,-0.471143,0.021218,0.0
125,-0.137778,0.132763,0.981525,0.453258,-0.872671,0.181664,0.880667,0.469913,0.060059,-0.102255,0.145341,-0.984082,0.460549,-0.869941,-0.176339,-0.881724,-0.47125,0.022019,0.0
126,-0.135457,0.131755,0.981983,0.454184,-0.87259,0.179728,0.880549,0.470347,0.058358,-0.102386,0.144528,-0.984189,0.460451,-0.870127,-0.175679,-0.88176,-0.471159,0.02254,0.0
127,-0.135628,0.13178,0.981956,0.454437,-0.872433,0.179849,0.880392,0.47063,0.05844,-0.105147,0.144396,-0.983917,0.455428,-0.872556,-0.176723,-0.884041,-0.466685,0.025984,0.0
128,-0.135694,0.131782,0.981947,0.454567,-0.872357,0.17989,0.880315,0.470771,0.058469,-0.10491,0.143748,-0.984037,0.455585,-0.872611,-0.176042,-0.883988,-0.466782,0.026057,0.0
129,-0.135716,0.131694,0.981956,0.454897,-0.872195,0.179845,0.880141,0.471097,0.058463,-0.104921,0.143199,-0.984116,0.455513,-0.872746,-0.175558,-0.884024,-0.466698,0.02634,0.0
130,-0.126241,0.129733,0.983479,0.451525,-0.875243,0.173413,0.883281,0.465958,0.051914,-0.104776,0.145822,-0.983746,0.455468,-0.872312,-0.177815,-0.884064,-0.466697,0.02498,0.0
131,-0.12329,0.128442,0.984023,0.452107,-0.875435,0.170913,0.883401,0.465956,0.049863,-0.104822,0.145504,-0.983788,0.455451,-0.872375,-0.177554,-0.884067,-0.466679,0.025174,0.0
132,-0.117062,0.131614,0.984364,0.437575,-0.882948,0.17009,0.891529,0.450645,0.045769,-0.104902,0.144882,-0.983872,0.455419,-0.872496,-0.177038,-0.884075,-0.466646,0.025545,0.0
133,-0.113421,0.13062,0.984922,0.427634,-0.888379,0.167061,0.896807,0.440135,0.044903,-0.105118,0.143661,-0.984028,0.455245,-0.872786,-0.176051,-0.884138,-0.46648,0.026345,0.0
134,-0.108684,0.123769,0.98634,0.417094,-0.894977,0.158263,0.90234,0.428598,0.045646,-0.107832,0.144011,-0.983683,0.449962,-0.875238,-0.17746,-0.886513,-0.461756,0.029579,0.0
