,x1,y1,z1,x2,y2,z2,status
153,0.028621,0.052613,-0.018153,0.059103,0.040698,-0.050601,1.0
154,0.028324,0.051669,-0.018115,0.059146,0.040817,-0.050552,1.0
155,0.027836,0.050851,-0.018063,0.059204,0.040939,-0.050508,1.0
156,0.027523,0.050555,-0.018079,0.059255,0.041015,-0.050508,1.0
157,0.026802,0.050036,-0.018198,0.059447,0.041176,-0.050545,1.0
158,0.026059,0.049677,-0.018641,0.059683,0.041347,-0.050594,1.0
159,0.0257,0.049551,-0.018973,0.059847,0.041463,-0.050618,1.0
160,0.025123,0.049269,-0.01966,0.060146,0.041583,-0.050618,1.0
161,0.024655,0.048904,-0.02054,0.060446,0.041615,-0.05062,1.0
162,0.024226,0.048654,-0.021486,0.060795,0.04165,-0.050655,1.0
163,0.024052,0.048482,-0.021942,0.060953,0.041652,-0.050673,1.0
164,0.023727,0.047946,-0.022728,0.061219,0.041634,-0.050733,1.0
165,0.023259,0.047337,-0.023328,0.061382,0.041617,-0.050756,1.0
166,0.023032,0.047032,-0.023544,0.06144,0.041623,-0.050771,1.0
167,0.022606,0.046544,-0.023883,0.061488,0.041634,-0.050754,1.0
168,0.022163,0.046305,-0.024101,0.061451,0.041704,-0.050672,1.0
169,0.021798,0.046017,-0.024163,0.061443,0.04184,-0.05062,1.0
170,0.021653,0.045837,-0.024128,0.06145,0.041911,-0.050577,1.0
171,0.021359,0.045472,-0.023992,0.061432,0.042098,-0.050427,1.0
172,0.021116,0.04512,-0.023816,0.061451,0.042345,-0.050283,1.0
173,0.021006,0.04496,-0.023696,0.061453,0.042455,-0.050195,1.0
174,0.020839,0.044635,-0.023405,0.061397,0.042684,-0.050044,1.0
175,0.020758,0.044333,-0.02301,0.061295,0.042926,-0.049862,1.0
176,0.020726,0.044039,-0.022553,0.061168,0.043204,-0.049643,1.0
177,0.020725,0.043893,-0.022351,0.061144,0.043376,-0.049527,1.0
178,0.020769,0.043594,-0.02198,0.061107,0.043678,-0.049258,1.0
179,0.020806,0.043335,-0.021716,0.061091,0.043931,-0.048902,1.0
180,0.020807,0.043179,-0.021618,0.061086,0.04403,-0.048684,1.0
181,0.020807,0.042895,-0.0215,0.061097,0.044164,-0.048198,1.0
182,0.020784,0.042723,-0.021465,0.061106,0.044172,-0.047745,1.0
183,0.020748,0.042668,-0.021471,0.061092,0.044085,-0.047505,1.0
184,0.020639,0.042561,-0.021536,0.061034,0.043765,-0.046983,1.0
185,0.020489,0.042457,-0.02162,0.060926,0.043361,-0.046518,1.0
186,0.020329,0.042352,-0.021693,0.060859,0.042872,-0.046172,1.0
187,0.020257,0.042303,-0.021724,0.060832,0.042618,-0.046035,1.0
188,0.020105,0.04223,-0.02177,0.060807,0.042098,-0.045789,1.0
189,0.019953,0.042165,-0.021816,0.060746,0.041612,-0.045569,1.0
190,0.019863,0.042145,-0.021827,0.060728,0.041397,-0.045504,1.0
191,0.019663,0.042148,-0.021811,0.06075,0.041099,-0.04537,1.0
192,0.019551,0.042126,-0.021784,0.060736,0.040984,-0.045221,1.0
193,0.019524,0.042059,-0.021742,0.060699,0.041012,-0.045115,1.0
194,0.01953,0.042022,-0.021717,0.060708,0.041019,-0.045067,1.0
195,0.019525,0.041981,-0.021655,0.060739,0.040995,-0.044947,1.0
196,0.019524,0.041926,-0.021592,0.060754,0.041057,-0.044868,1.0
197,0.019526,0.041892,-0.021557,0.060758,0.041053,-0.044831,1.0
198,0.0195,0.041823,-0.021492,0.060755,0.04105,-0.04471,1.0
199,0.019485,0.041749,-0.021425,0.060741,0.041047,-0.044566,1.0
200,0.019478,0.041679,-0.021368,0.060755,0.040983,-0.044373,1.0
201,0.019459,0.041666,-0.021353,0.060743,0.040973,-0.044239,1.0
202,0.01938,0.041645,-0.021359,0.060688,0.04089,-0.043988,1.0
203,0.019288,0.041568,-0.02138,0.060678,0.040658,-0.043737,1.0
204,0.019228,0.041536,-0.021378,0.060652,0.040598,-0.043591,1.0
205,0.019124,0.041471,-0.021375,0.060651,0.040576,-0.043358,1.0
206,0.019037,0.041418,-0.021338,0.060764,0.040587,-0.043227,1.0
207,0.018931,0.041348,-0.021287,0.060857,0.040796,-0.043026,1.0
208,0.018882,0.041309,-0.021272,0.06091,0.04094,-0.042905,1.0
209,0.018823,0.041278,-0.021257,0.061077,0.041269,-0.042709,1.0
210,0.0188,0.041277,-0.021243,0.061228,0.04166,-0.042481,1.0
211,0.018804,0.04127,-0.021249,0.06132,0.041897,-0.042362,1.0
212,0.018809,0.041255,-0.021237,0.061553,0.042401,-0.042167,1.0
213,0.018773,0.041225,-0.021195,0.061696,0.04299,-0.041989,1.0
214,0.018727,0.041196,-0.021146,0.06186,0.04358,-0.041769,1.0
215,0.018715,0.041173,-0.021107,0.061933,0.043861,-0.04168,1.0
216,0.018681,0.041118,-0.021022,0.062086,0.044316,-0.041566,1.0
217,0.018631,0.041048,-0.02095,0.06218,0.044653,-0.041387,1.0
218,0.018598,0.041003,-0.020915,0.062195,0.044803,-0.041311,1.0
219,0.018492,0.04091,-0.020852,0.062271,0.044942,-0.041249,1.0
220,0.018331,0.040863,-0.020818,0.062341,0.044993,-0.041263,1.0
221,0.018229,0.040855,-0.020792,0.062345,0.04505,-0.041284,1.0
222,0.017986,0.040825,-0.020738,0.062355,0.045123,-0.041392,1.0
223,0.017726,0.040779,-0.020696,0.062406,0.045176,-0.041615,1.0
224,0.01749,0.040753,-0.020672,0.06241,0.045194,-0.041844,1.0
225,0.017396,0.040749,-0.020669,0.062393,0.045218,-0.041971,1.0
226,0.017244,0.040731,-0.020649,0.062373,0.045274,-0.042331,1.0
227,0.017136,0.040705,-0.020632,0.062383,0.045266,-0.042848,1.0
228,0.017097,0.040706,-0.020622,0.062346,0.045277,-0.043128,1.0
229,0.017063,0.040701,-0.020612,0.062274,0.045412,-0.043777,1.0
230,0.017074,0.040681,-0.020597,0.062183,0.045603,-0.04445,1.0
231,0.017132,0.040657,-0.020544,0.062054,0.045934,-0.045038,1.0
232,0.017165,0.040642,-0.020494,0.061986,0.046108,-0.045287,1.0
233,0.017213,0.040617,-0.020389,0.061868,0.046499,-0.045718,1.0
234,0.01724,0.040584,-0.02029,0.061832,0.046933,-0.046145,1.0
235,0.017249,0.040556,-0.020237,0.061839,0.047139,-0.046312,1.0
236,0.017243,0.040495,-0.020166,0.061837,0.047538,-0.046605,1.0
237,0.017231,0.040422,-0.020111,0.061892,0.047811,-0.046836,1.0
238,0.017238,0.04035,-0.020063,0.061932,0.048023,-0.047017,1.0
239,0.017235,0.040326,-0.020032,0.061967,0.048148,-0.047093,1.0
240,0.017225,0.0403,-0.019963,0.062011,0.048365,-0.047115,1.0
241,0.017212,0.040253,-0.019931,0.061989,0.048484,-0.047025,1.0
242,0.017207,0.040227,-0.01992,0.061996,0.048499,-0.046996,1.0
243,0.017201,0.040189,-0.019921,0.062003,0.048448,-0.046969,1.0
244,0.017183,0.04016,-0.019944,0.062007,0.04829,-0.0469,1.0
245,0.017126,0.040115,-0.019966,0.062023,0.047918,-0.046746,1.0
246,0.017099,0.040084,-0.019984,0.062039,0.047721,-0.046628,1.0
247,0.01704,0.040046,-0.020014,0.062037,0.047262,-0.046334,1.0
248,0.017008,0.040001,-0.020031,0.062103,0.046634,-0.045941,1.0
249,0.017017,0.039983,-0.02004,0.062096,0.046337,-0.045701,1.0
250,0.017012,0.039983,-0.020033,0.062152,0.045787,-0.04526,1.0
251,0.017014,0.039971,-0.020011,0.062253,0.045174,-0.044813,1.0
252,0.017049,0.039912,-0.019986,0.062272,0.044699,-0.044318,1.0
253,0.017065,0.039906,-0.019972,0.062313,0.044504,-0.0441,1.0
254,0.017069,0.039923,-0.019926,0.062423,0.044214,-0.043754,1.0
255,0.017087,0.039906,-0.019884,0.062508,0.044147,-0.043476,1.0
256,0.017098,0.039885,-0.019863,0.062537,0.044209,-0.043329,1.0
257,0.017094,0.03984,-0.019837,0.062631,0.044438,-0.043039,1.0
258,0.017084,0.039823,-0.019832,0.062715,0.044679,-0.042803,1.0
259,0.017089,0.039818,-0.019829,0.062784,0.044956,-0.042668,1.0
260,0.01708,0.039801,-0.019818,0.062795,0.045144,-0.042605,1.0
261,0.017032,0.039774,-0.019792,0.062853,0.045435,-0.042502,1.0
262,0.016968,0.039739,-0.019766,0.062969,0.04562,-0.042455,1.0
263,0.016939,0.039722,-0.01976,0.06299,0.04572,-0.042421,1.0
264,0.016879,0.039706,-0.019751,0.063035,0.045939,-0.042371,1.0
265,0.016865,0.039685,-0.019735,0.063091,0.046118,-0.042342,1.0
266,0.016866,0.039672,-0.01972,0.063107,0.04618,-0.042322,1.0
267,0.016874,0.039638,-0.019672,0.063141,0.046302,-0.042294,1.0
268,0.016892,0.039606,-0.019623,0.06316,0.046397,-0.042237,1.0
269,0.016909,0.03955,-0.019587,0.06317,0.046516,-0.042183,1.0
270,0.016904,0.039522,-0.019573,0.063144,0.046635,-0.04215,1.0
271,0.016906,0.039484,-0.01954,0.063147,0.04706,-0.04211,1.0
272,0.016897,0.039464,-0.019518,0.063187,0.047548,-0.042041,1.0
273,0.016897,0.039423,-0.019507,0.063325,0.048209,-0.042035,1.0
274,0.016902,0.03941,-0.019506,0.063409,0.048568,-0.042054,1.0
275,0.016892,0.039398,-0.019503,0.063612,0.049362,-0.042116,1.0
276,0.016857,0.039388,-0.019496,0.063789,0.050274,-0.042144,1.0
277,0.016852,0.039384,-0.0195,0.063889,0.050709,-0.04213,1.0
278,0.016856,0.039376,-0.0195,0.064083,0.051531,-0.042095,1.0
279,0.016847,0.039375,-0.019494,0.064308,0.052172,-0.042051,1.0
280,0.016842,0.039384,-0.019493,0.064413,0.052425,-0.042011,1.0
281,0.016818,0.039381,-0.019487,0.064579,0.05284,-0.04191,1.0
282,0.016787,0.039371,-0.019493,0.064807,0.053105,-0.041871,1.0
283,0.016717,0.039365,-0.019494,0.064978,0.053209,-0.041832,1.0
284,0.016673,0.039367,-0.01949,0.065045,0.053232,-0.041809,1.0
285,0.016576,0.039368,-0.01947,0.065123,0.053228,-0.041722,1.0
286,0.016483,0.039374,-0.019453,0.065179,0.053119,-0.041609,1.0
287,0.016453,0.03937,-0.019448,0.065188,0.053078,-0.041577,1.0
288,0.016449,0.039365,-0.019445,0.065167,0.053109,-0.041515,1.0
289,0.016474,0.039353,-0.019438,0.065153,0.053272,-0.041477,1.0
290,0.016495,0.039337,-0.019414,0.065174,0.053423,-0.04139,1.0
291,0.016505,0.03932,-0.019403,0.065169,0.053507,-0.041332,1.0
292,0.016526,0.039272,-0.019374,0.065188,0.053734,-0.041251,1.0
293,0.01653,0.039262,-0.019325,0.065221,0.053953,-0.041186,1.0
294,0.016534,0.039268,-0.019288,0.065228,0.054111,-0.041152,1.0
295,0.016527,0.039276,-0.01919,0.065216,0.054527,-0.041034,1.0
296,0.016509,0.039255,-0.019103,0.065144,0.054913,-0.040709,1.0
297,0.016503,0.039239,-0.019052,0.065123,0.05538,-0.040339,1.0
298,0.016515,0.039232,-0.019033,0.065122,0.055655,-0.040165,1.0
299,0.01653,0.039192,-0.019009,0.065105,0.056326,-0.039869,1.0
300,0.016515,0.039171,-0.019,0.065181,0.057072,-0.039536,1.0
301,0.0165,0.039164,-0.019006,0.065253,0.057394,-0.039397,1.0
302,0.016457,0.039129,-0.019033,0.065409,0.057988,-0.039083,1.0
303,0.016433,0.039091,-0.019064,0.065577,0.058351,-0.038786,1.0
304,0.016403,0.039089,-0.019063,0.06572,0.058339,-0.038493,1.0
305,0.016389,0.039098,-0.019055,0.065762,0.058285,-0.038358,1.0
306,0.016336,0.039106,-0.019045,0.065786,0.058076,-0.038088,1.0
307,0.016257,0.039108,-0.019038,0.065787,0.057708,-0.037819,1.0
308,0.016233,0.039113,-0.019033,0.065757,0.05749,-0.037642,1.0
309,0.016184,0.039117,-0.019026,0.065738,0.05699,-0.037226,1.0
310,0.016178,0.039109,-0.019026,0.065722,0.05645,-0.036854,1.0
311,0.016183,0.039109,-0.019026,0.06567,0.056186,-0.036633,1.0
312,0.016178,0.039103,-0.019031,0.065537,0.05566,-0.036093,1.0
313,0.016176,0.03908,-0.019037,0.065493,0.055066,-0.035494,1.0
314,0.016147,0.039059,-0.019022,0.065577,0.054484,-0.035031,1.0
315,0.016128,0.039052,-0.019013,0.065594,0.054351,-0.03483,1.0
316,0.01606,0.039033,-0.018987,0.065623,0.054276,-0.034481,1.0
317,0.016003,0.039013,-0.018949,0.065624,0.054251,-0.034245,1.0
318,0.016005,0.039006,-0.018923,0.065599,0.054246,-0.034196,1.0
319,0.01602,0.03902,-0.01882,0.065547,0.054261,-0.034182,1.0
320,0.016033,0.039036,-0.018672,0.065449,0.05441,-0.034233,1.0
321,0.016028,0.038997,-0.01855,0.065331,0.05461,-0.034262,1.0
322,0.01602,0.038955,-0.018501,0.065287,0.05473,-0.034292,1.0
323,0.016005,0.03891,-0.018428,0.06524,0.055052,-0.034378,1.0
324,0.015965,0.038947,-0.018388,0.065234,0.055349,-0.034445,1.0
325,0.015938,0.03896,-0.018369,0.065235,0.05549,-0.03444,1.0
326,0.015889,0.038956,-0.018357,0.065253,0.05572,-0.034356,1.0
327,0.015797,0.038937,-0.018374,0.065275,0.055919,-0.034201,1.0
328,0.01569,0.038895,-0.018397,0.065371,0.055974,-0.034071,1.0
329,0.015634,0.038881,-0.018405,0.065403,0.055993,-0.034026,1.0
330,0.015524,0.038874,-0.018405,0.065442,0.056042,-0.033832,1.0
331,0.015427,0.038889,-0.018386,0.065552,0.055954,-0.033654,1.0
332,0.015402,0.038882,-0.018384,0.065623,0.055878,-0.033588,1.0
333,0.015397,0.038881,-0.018385,0.065837,0.055676,-0.033485,1.0
334,0.015414,0.038891,-0.018371,0.066011,0.055506,-0.033317,1.0
335,0.015464,0.038883,-0.018361,0.066153,0.055479,-0.033034,1.0
336,0.015493,0.038865,-0.018358,0.06626,0.055503,-0.032957,1.0
337,0.015538,0.038846,-0.018352,0.06643,0.055678,-0.032877,1.0
338,0.015548,0.038829,-0.018347,0.066597,0.055895,-0.032756,1.0
339,0.015537,0.038814,-0.018352,0.066672,0.055993,-0.03268,1.0
340,0.015505,0.03875,-0.018405,0.066792,0.056259,-0.032495,1.0
341,0.015497,0.038684,-0.018467,0.066991,0.056322,-0.032312,1.0
342,0.015491,0.038679,-0.018471,0.067153,0.056415,-0.032185,1.0
343,0.015483,0.038689,-0.018462,0.067237,0.056507,-0.032146,1.0
344,0.015505,0.038707,-0.018441,0.067492,0.056632,-0.032141,1.0
345,0.015526,0.038718,-0.018433,0.067676,0.056796,-0.032294,1.0
346,0.015531,0.038718,-0.018434,0.067783,0.056864,-0.032369,1.0
347,0.015521,0.038718,-0.018433,0.067946,0.056781,-0.032458,1.0
348,0.015476,0.038716,-0.018432,0.068029,0.056621,-0.032586,1.0
349,0.015476,0.038715,-0.018433,0.068019,0.056516,-0.032692,1.0
350,0.015477,0.038725,-0.018425,0.068019,0.056412,-0.032725,1.0
351,0.015467,0.038757,-0.018384,0.067811,0.056353,-0.032675,1.0
352,0.015483,0.038786,-0.018328,0.067641,0.056332,-0.032604,1.0
353,0.015496,0.038786,-0.018297,0.067609,0.056298,-0.032625,1.0
354,0.015509,0.038753,-0.018248,0.067389,0.056462,-0.032658,1.0
355,0.015514,0.038691,-0.018223,0.067084,0.056733,-0.032545,1.0
356,0.015504,0.038652,-0.018204,0.066925,0.056859,-0.032489,1.0
357,0.015505,0.038562,-0.018164,0.066634,0.057123,-0.032457,1.0
358,0.015542,0.038474,-0.018098,0.066238,0.057475,-0.032451,1.0
359,0.015529,0.038387,-0.018048,0.065831,0.057602,-0.032369,1.0
360,0.015524,0.038344,-0.018027,0.065679,0.057578,-0.032344,1.0
361,0.015541,0.038284,-0.017982,0.065267,0.05757,-0.03233,1.0
362,0.015535,0.038304,-0.017945,0.065046,0.057505,-0.03233,1.0
363,0.015541,0.038316,-0.017929,0.064936,0.057435,-0.032329,1.0
364,0.015562,0.038315,-0.017917,0.064676,0.057192,-0.032284,1.0
365,0.015558,0.038318,-0.017915,0.064462,0.056731,-0.032298,1.0
366,0.015568,0.038317,-0.01791,0.064265,0.055908,-0.032347,1.0
