,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,status
34,-0.892284,-0.30292,0.334764,0.377178,-0.907678,0.184001,0.248121,0.290447,0.924162,-0.559844,0.409478,-0.720348,-0.676931,-0.727377,0.112628,-0.477847,0.550681,0.684406,1.0
35,-0.893497,-0.310725,0.324209,0.381278,-0.906341,0.18213,0.237252,0.286347,0.928286,-0.561305,0.408911,-0.719532,-0.676392,-0.727644,0.114131,-0.476894,0.550749,0.685015,1.0
36,-0.893577,-0.319769,0.315065,0.386249,-0.905325,0.176626,0.228757,0.279522,0.932489,-0.557316,0.410153,-0.721922,-0.677375,-0.727419,0.10965,-0.480168,0.550122,0.68323,1.0
37,-0.894376,-0.321016,0.311512,0.386188,-0.905552,0.175594,0.225722,0.27735,0.933877,-0.554984,0.412336,-0.722475,-0.678292,-0.727095,0.106071,-0.481571,0.548917,0.683211,1.0
38,-0.899556,-0.32449,0.292412,0.383704,-0.906915,0.173997,0.208733,0.26872,0.940329,-0.553291,0.418933,-0.719974,-0.680106,-0.726251,0.100067,-0.480961,0.545026,0.686747,1.0
39,-0.902284,-0.328279,0.279492,0.382573,-0.908534,0.167937,0.198799,0.258453,0.945346,-0.552947,0.423429,-0.717604,-0.682186,-0.724565,0.098119,-0.478404,0.543795,0.689503,1.0
40,-0.902487,-0.329029,0.277951,0.382558,-0.908846,0.166277,0.197905,0.256395,0.946094,-0.552746,0.426313,-0.71605,-0.683328,-0.723689,0.096625,-0.477006,0.542707,0.691327,1.0
41,-0.902411,-0.334093,0.272093,0.384409,-0.909514,0.158156,0.194634,0.247317,0.949184,-0.552931,0.432399,-0.712248,-0.685164,-0.722381,0.093354,-0.474148,0.539625,0.695692,1.0
42,-0.903209,-0.33792,0.264616,0.385215,-0.91012,0.152609,0.189263,0.239772,0.952201,-0.55349,0.437433,-0.708731,-0.686563,-0.721358,0.090951,-0.471464,0.536929,0.69959,1.0
43,-0.903956,-0.339975,0.259381,0.385397,-0.910529,0.149684,0.185285,0.235272,0.954104,-0.553624,0.441605,-0.706034,-0.687403,-0.720912,0.088104,-0.470081,0.534107,0.702675,1.0
44,-0.908249,-0.343878,0.238393,0.383442,-0.912077,0.145214,0.167498,0.2233,0.96025,-0.553066,0.449311,-0.701595,-0.68921,-0.719873,0.082286,-0.468088,0.529056,0.707808,1.0
45,-0.912232,-0.343643,0.223027,0.379623,-0.91373,0.144855,0.154008,0.216808,0.963989,-0.552438,0.454332,-0.698851,-0.690638,-0.71892,0.078567,-0.466723,0.526057,0.710938,1.0
46,-0.912579,-0.344684,0.219981,0.379758,-0.913897,0.143437,0.1516,0.214437,0.9649,-0.552679,0.454212,-0.698739,-0.69092,-0.718557,0.079399,-0.466021,0.526655,0.710955,1.0
47,-0.914588,-0.341998,0.215789,0.375644,-0.916095,0.140215,0.149731,0.209299,0.96632,-0.553052,0.45411,-0.69851,-0.690834,-0.718594,0.079807,-0.465705,0.526692,0.711134,1.0
48,-0.917577,-0.341449,0.203624,0.371428,-0.918905,0.132867,0.141744,0.197547,0.969991,-0.553262,0.451763,-0.699864,-0.690728,-0.718415,0.082301,-0.465613,0.52895,0.709518,1.0
49,-0.921086,-0.331163,0.204769,0.361668,-0.922487,0.134951,0.144206,0.19836,0.969462,-0.553917,0.451605,-0.699448,-0.690356,-0.718731,0.082661,-0.465386,0.528656,0.709886,1.0
50,-0.923146,-0.323509,0.207707,0.354977,-0.924722,0.137403,0.14762,0.200574,0.968492,-0.554487,0.451353,-0.699159,-0.690053,-0.718968,0.083124,-0.465156,0.528548,0.710116,1.0
51,-0.924556,-0.318804,0.208709,0.350226,-0.926765,0.135821,0.150124,0.19867,0.9685,-0.554751,0.451245,-0.699019,-0.689928,-0.719062,0.083353,-0.465026,0.528513,0.710227,1.0
52,-0.926172,-0.310721,0.213672,0.342928,-0.929682,0.1345,0.156856,0.197844,0.967601,-0.555378,0.451009,-0.698674,-0.689664,-0.719249,0.083925,-0.46467,0.528461,0.710499,1.0
53,-0.929011,-0.301434,0.21465,0.333741,-0.933075,0.134117,0.159858,0.196233,0.967438,-0.555942,0.450745,-0.698395,-0.689348,-0.719499,0.084375,-0.464463,0.528346,0.71072,1.0
54,-0.929683,-0.296473,0.218613,0.329594,-0.934523,0.134289,0.164486,0.1969,0.966526,-0.556002,0.448374,-0.699872,-0.689238,-0.719326,0.086717,-0.464555,0.530593,0.708983,1.0
55,-0.931077,-0.286275,0.226145,0.320822,-0.937619,0.133949,0.173692,0.19727,0.964839,-0.553456,0.446934,-0.702805,-0.690007,-0.718629,0.086381,-0.46645,0.532749,0.706117,1.0
56,-0.933387,-0.275207,0.230322,0.31053,-0.941076,0.133962,0.179883,0.19656,0.963848,-0.544475,0.449278,-0.708304,-0.692501,-0.717255,0.077372,-0.473273,0.532629,0.701654,1.0
57,-0.935356,-0.264589,0.234734,0.300721,-0.944259,0.133939,0.186211,0.195871,0.962787,-0.540566,0.450507,-0.710514,-0.693943,-0.716234,0.073825,-0.475636,0.532964,0.699798,1.0
58,-0.936941,-0.254546,0.239469,0.291512,-0.947168,0.133763,0.192769,0.195136,0.961644,-0.537034,0.456497,-0.709369,-0.696252,-0.714642,0.067214,-0.476262,0.529996,0.701624,1.0
59,-0.938446,-0.244182,0.24432,0.281958,-0.9501,0.133451,0.199542,0.194125,0.960467,-0.534084,0.458108,-0.710556,-0.698283,-0.712838,0.06528,-0.476606,0.531035,0.700604,1.0
60,-0.93893,-0.239708,0.246879,0.277962,-0.951269,0.133505,0.202846,0.193975,0.959805,-0.529903,0.462111,-0.711094,-0.700426,-0.711218,0.059762,-0.478126,0.529737,0.700551,1.0
61,-0.939644,-0.235054,0.248631,0.273648,-0.95249,0.133708,0.20539,0.193676,0.959324,-0.526101,0.465366,-0.711793,-0.701667,-0.710445,0.054132,-0.4805,0.527921,0.700298,1.0
62,-0.939961,-0.231078,0.251147,0.270116,-0.953507,0.133641,0.208589,0.193456,0.958678,-0.521279,0.474062,-0.709599,-0.704344,-0.708486,0.0441,-0.481836,0.522791,0.703223,1.0
63,-0.940524,-0.226589,0.253121,0.265986,-0.954654,0.133737,0.21134,0.193109,0.958145,-0.519091,0.480415,-0.706927,-0.707432,-0.705653,0.039912,-0.479671,0.52082,0.706159,1.0
64,-0.94021,-0.227175,0.253764,0.266682,-0.95448,0.133599,0.211862,0.193286,0.957994,-0.518076,0.481167,-0.707159,-0.708751,-0.704323,0.040005,-0.47882,0.521925,0.70592,1.0
65,-0.941036,-0.222145,0.255151,0.261962,-0.955721,0.134063,0.214072,0.192998,0.957561,-0.517798,0.48557,-0.704348,-0.710169,-0.703035,0.037411,-0.477016,0.519578,0.708867,1.0
66,-0.94051,-0.223116,0.256239,0.263151,-0.955406,0.133976,0.21492,0.193436,0.957283,-0.515946,0.486824,-0.704841,-0.710698,-0.702629,0.034937,-0.478234,0.518955,0.708503,1.0
67,-0.939764,-0.224533,0.257735,0.264904,-0.954919,0.133998,0.21603,0.194202,0.956878,-0.514001,0.48708,-0.706083,-0.710847,-0.70258,0.032806,-0.480101,0.51878,0.707367,1.0
68,-0.940652,-0.21937,0.25894,0.260033,-0.956177,0.134561,0.218074,0.193908,0.956473,-0.513949,0.48709,-0.706115,-0.71085,-0.702581,0.032743,-0.480154,0.51877,0.707339,1.0
69,-0.94001,-0.220582,0.260238,0.261521,-0.955778,0.134513,0.219059,0.194501,0.956128,-0.513883,0.487067,-0.706179,-0.7108,-0.702636,0.032622,-0.480299,0.518717,0.70728,1.0
70,-0.940858,-0.220224,0.257463,0.260802,-0.955839,0.135472,0.216259,0.194607,0.956744,-0.5142,0.486935,-0.706039,-0.710663,-0.702762,0.032893,-0.480161,0.51867,0.707408,1.0
71,-0.940924,-0.218739,0.258483,0.260147,-0.955612,0.138303,0.216757,0.197376,0.956063,-0.51427,0.486912,-0.706004,-0.710642,-0.702781,0.03296,-0.480117,0.518667,0.707439,1.0
72,-0.94074,-0.217256,0.260398,0.259893,-0.955135,0.142023,0.21786,0.201282,0.954998,-0.51456,0.48683,-0.705849,-0.710578,-0.702831,0.033259,-0.479901,0.518675,0.70758,1.0
73,-0.940589,-0.215628,0.26229,0.259604,-0.954585,0.146193,0.218856,0.205599,0.95385,-0.514437,0.486906,-0.705886,-0.710673,-0.702738,0.03319,-0.479894,0.518728,0.707546,1.0
74,-0.941363,-0.215571,0.259544,0.259119,-0.9546,0.146954,0.216082,0.20559,0.954484,-0.514731,0.486776,-0.705762,-0.710533,-0.702868,0.03343,-0.479785,0.518676,0.707658,1.0
75,-0.94131,-0.215665,0.259659,0.259222,-0.954584,0.146876,0.216191,0.205565,0.954464,-0.51264,0.4871,-0.707059,-0.710715,-0.70279,0.031131,-0.481751,0.518477,0.706467,1.0
76,-0.94125,-0.215752,0.259802,0.259339,-0.954554,0.146862,0.216309,0.205611,0.954428,-0.51065,0.487416,-0.70828,-0.710899,-0.702696,0.028965,-0.483588,0.518308,0.705335,1.0
77,-0.940962,-0.216241,0.260442,0.260034,-0.954325,0.147124,0.216732,0.206162,0.954213,-0.508802,0.487657,-0.709443,-0.710993,-0.702684,0.026903,-0.485395,0.518098,0.704248,1.0
78,-0.940822,-0.216488,0.260741,0.260373,-0.954216,0.147227,0.21693,0.206405,0.954116,-0.508832,0.487655,-0.709423,-0.710996,-0.70268,0.02694,-0.48536,0.518105,0.704266,1.0
79,-0.941714,-0.216031,0.257884,0.259561,-0.954246,0.148462,0.214013,0.206745,0.954701,-0.50928,0.487453,-0.70924,-0.710779,-0.702885,0.0273,-0.485207,0.518017,0.704437,1.0
80,-0.941438,-0.216531,0.258472,0.260304,-0.953969,0.148939,0.214325,0.207498,0.954467,-0.509554,0.487332,-0.709127,-0.710652,-0.703004,0.027524,-0.485106,0.517967,0.704542,1.0
81,-0.942313,-0.216135,0.255598,0.259605,-0.953924,0.150442,0.211306,0.208118,0.955005,-0.507605,0.48756,-0.710366,-0.710698,-0.70304,0.025311,-0.487076,0.517704,0.703375,1.0
82,-0.942427,-0.215868,0.255403,0.259302,-0.953999,0.15049,0.211169,0.208052,0.95505,-0.507603,0.487561,-0.710367,-0.7107,-0.703039,0.02531,-0.487076,0.517706,0.703375,1.0
83,-0.943895,-0.215533,0.250213,0.258311,-0.953909,0.152747,0.205759,0.20881,0.956065,-0.505782,0.487735,-0.711545,-0.710686,-0.703125,0.023208,-0.488987,0.517424,0.702256,1.0
84,-0.943806,-0.215672,0.250428,0.258503,-0.953854,0.152765,0.205925,0.208918,0.956006,-0.503708,0.488034,-0.71281,-0.710805,-0.703076,0.020922,-0.49095,0.517208,0.701043,1.0
85,-0.9437,-0.215872,0.250655,0.258742,-0.9538,0.152701,0.206111,0.208959,0.955957,-0.503874,0.487963,-0.712742,-0.71073,-0.703148,0.021057,-0.490889,0.517178,0.701108,1.0
86,-0.944178,-0.21619,0.24857,0.25881,-0.953625,0.153672,0.203821,0.209427,0.956345,-0.50176,0.488294,-0.714005,-0.710884,-0.703057,0.01876,-0.492827,0.516988,0.699888,1.0
87,-0.944027,-0.215115,0.250074,0.258677,-0.953191,0.156566,0.204688,0.212491,0.955484,-0.502144,0.48818,-0.713814,-0.710795,-0.703137,0.019142,-0.492565,0.516988,0.700072,1.0
88,-0.944606,-0.215324,0.247696,0.258606,-0.953015,0.157749,0.202091,0.213066,0.955908,-0.502689,0.488016,-0.713542,-0.710667,-0.703252,0.019685,-0.492193,0.516987,0.700334,1.0
89,-0.945319,-0.215211,0.245063,0.25819,-0.952897,0.159134,0.199273,0.213706,0.956357,-0.500745,0.488281,-0.714726,-0.710754,-0.70322,0.017541,-0.494046,0.516779,0.699183,1.0
90,-0.945227,-0.21541,0.245241,0.258525,-0.952731,0.159582,0.199273,0.214243,0.956237,-0.498745,0.488584,-0.715916,-0.710883,-0.703141,0.015374,-0.495879,0.516601,0.698015,1.0
91,-0.944823,-0.216212,0.246092,0.259615,-0.952363,0.16001,0.199773,0.21507,0.955947,-0.498847,0.48855,-0.715869,-0.710851,-0.703171,0.015466,-0.495822,0.516592,0.698062,1.0
92,-0.944613,-0.216626,0.246532,0.260184,-0.952166,0.160259,0.200023,0.215526,0.955791,-0.498883,0.488534,-0.715855,-0.710834,-0.703188,0.015494,-0.495812,0.516585,0.698075,1.0
93,-0.945161,-0.216805,0.244266,0.260197,-0.951878,0.161941,0.197402,0.216618,0.95609,-0.498923,0.488486,-0.715861,-0.710769,-0.703254,0.015491,-0.495865,0.516541,0.69807,1.0
94,-0.945006,-0.217129,0.244574,0.26067,-0.951686,0.162306,0.197517,0.217133,0.955949,-0.498933,0.488461,-0.71587,-0.710734,-0.70329,0.015476,-0.495906,0.516515,0.698061,1.0
95,-0.944771,-0.216294,0.246219,0.260827,-0.95113,0.165288,0.198436,0.22038,0.955015,-0.499168,0.48835,-0.715782,-0.710615,-0.703406,0.015659,-0.495839,0.516463,0.698146,1.0
96,-0.945546,-0.216046,0.243444,0.260158,-0.951122,0.166384,0.195598,0.220658,0.955536,-0.499236,0.488307,-0.715763,-0.710565,-0.703455,0.015701,-0.495841,0.516435,0.698165,1.0
97,-0.946381,-0.213624,0.242334,0.258627,-0.950523,0.172095,0.193581,0.225542,0.954807,-0.497355,0.488476,-0.716957,-0.710506,-0.70356,0.013531,-0.497813,0.516133,0.696984,1.0
98,-0.947484,-0.20969,0.241459,0.256034,-0.949788,0.179853,0.191621,0.23223,0.953598,-0.495206,0.488789,-0.71823,-0.710602,-0.703504,0.01118,-0.499813,0.515913,0.695714,1.0
99,-0.947578,-0.209506,0.241249,0.255798,-0.949852,0.179853,0.191471,0.232136,0.953651,-0.49362,0.489065,-0.719134,-0.710733,-0.703396,0.009491,-0.501195,0.515798,0.694805,1.0
100,-0.947651,-0.208057,0.242216,0.255163,-0.949473,0.182732,0.19196,0.234971,0.952858,-0.49282,0.489237,-0.719565,-0.710843,-0.703296,0.00867,-0.501827,0.515771,0.694369,1.0
101,-0.947829,-0.203991,0.244962,0.253396,-0.948379,0.190701,0.193416,0.242824,0.950592,-0.493176,0.489061,-0.719441,-0.710652,-0.703486,0.008936,-0.501747,0.515679,0.694495,1.0
102,-0.948319,-0.199367,0.246865,0.25081,-0.947515,0.198265,0.194381,0.249934,0.94855,-0.49123,0.489272,-0.720627,-0.710628,-0.703534,0.006747,-0.503686,0.515413,0.693288,1.0
103,-0.948455,-0.198398,0.247124,0.250194,-0.947388,0.199646,0.194513,0.251185,0.948193,-0.491317,0.489242,-0.720588,-0.710601,-0.703561,0.006826,-0.503639,0.515405,0.693328,1.0
104,-0.948647,-0.195871,0.2484,0.249021,-0.946648,0.204558,0.19508,0.255911,0.946811,-0.491363,0.489223,-0.72057,-0.710582,-0.70358,0.006864,-0.503621,0.515397,0.693347,1.0
105,-0.948779,-0.195582,0.248123,0.248719,-0.946663,0.204855,0.194823,0.256076,0.94682,-0.491526,0.489155,-0.720505,-0.710516,-0.703644,0.007003,-0.503554,0.515373,0.693413,1.0
106,-0.948711,-0.195688,0.248297,0.248924,-0.946556,0.205105,0.194891,0.256392,0.94672,-0.491483,0.489175,-0.72052,-0.710537,-0.703623,0.00697,-0.503566,0.515383,0.693397,1.0
107,-0.949435,-0.195472,0.245686,0.2483,-0.946403,0.206559,0.192142,0.257118,0.947085,-0.491246,0.489285,-0.720607,-0.710654,-0.703508,0.006787,-0.503633,0.515437,0.693309,1.0
108,-0.950853,-0.195152,0.240402,0.24706,-0.946167,0.209115,0.186652,0.258231,0.94788,-0.491018,0.489382,-0.720698,-0.710752,-0.703411,0.006598,-0.503718,0.515478,0.693216,1.0
109,-0.952177,-0.196262,0.234178,0.246405,-0.946429,0.2087,0.180673,0.256422,0.949528,-0.490661,0.489548,-0.720828,-0.710928,-0.703235,0.006322,-0.503817,0.51556,0.693084,1.0
110,-0.952026,-0.19792,0.233396,0.247337,-0.946771,0.206028,0.180196,0.253872,0.950303,-0.490514,0.489616,-0.720882,-0.711,-0.703163,0.006209,-0.503858,0.515593,0.693029,1.0
111,-0.95171,-0.19848,0.234204,0.248148,-0.946515,0.20623,0.180745,0.254389,0.950061,-0.490288,0.48972,-0.720964,-0.711111,-0.703052,0.006034,-0.503921,0.515645,0.692944,1.0
112,-0.952991,-0.198325,0.229072,0.246987,-0.946398,0.208151,0.175512,0.254945,0.950893,-0.48996,0.489873,-0.721083,-0.711273,-0.702891,0.00578,-0.504012,0.515719,0.692822,1.0
113,-0.952924,-0.198435,0.229255,0.247142,-0.94636,0.20814,0.175656,0.255,0.950851,-0.489819,0.489939,-0.721135,-0.711342,-0.702822,0.005671,-0.504052,0.515752,0.69277,1.0
114,-0.952736,-0.198794,0.229724,0.247612,-0.946252,0.208072,0.176013,0.25512,0.950753,-0.48963,0.490027,-0.721204,-0.711435,-0.702729,0.005524,-0.504104,0.515795,0.6927,1.0
115,-0.952629,-0.198987,0.230001,0.247875,-0.946185,0.208065,0.176222,0.25522,0.950687,-0.489518,0.490079,-0.721244,-0.71149,-0.702674,0.005437,-0.504135,0.515821,0.692658,1.0
116,-0.952461,-0.199302,0.230421,0.248309,-0.946061,0.208111,0.176516,0.255433,0.950576,-0.489451,0.490109,-0.721269,-0.711523,-0.702641,0.005386,-0.504154,0.515836,0.692633,1.0
117,-0.951898,-0.205182,0.22757,0.25349,-0.94456,0.20868,0.172136,0.256329,0.951137,-0.489253,0.490201,-0.721341,-0.71162,-0.702544,0.005233,-0.504209,0.515882,0.692559,1.0
118,-0.952338,-0.205501,0.225434,0.253443,-0.944316,0.209842,0.169758,0.256976,0.951391,-0.489117,0.490263,-0.721391,-0.711687,-0.702477,0.005128,-0.504247,0.515913,0.692508,1.0
119,-0.952998,-0.21237,0.216084,0.257768,-0.943128,0.209915,0.159216,0.255749,0.953541,-0.488959,0.490355,-0.721435,-0.711794,-0.702369,0.00503,-0.504248,0.515974,0.692462,1.0
120,-0.952441,-0.219996,0.210848,0.263351,-0.942373,0.206348,0.153302,0.252061,0.955491,-0.488816,0.490421,-0.721487,-0.711865,-0.702298,0.004918,-0.504288,0.516006,0.692409,1.0
121,-0.952941,-0.223426,0.204898,0.264227,-0.943479,0.200076,0.148615,0.244801,0.958115,-0.488677,0.490486,-0.721537,-0.711932,-0.70223,0.004811,-0.504326,0.516037,0.692357,1.0
122,-0.952683,-0.224506,0.204914,0.26513,-0.943459,0.198971,0.148658,0.243886,0.958342,-0.488801,0.490439,-0.721486,-0.711888,-0.702275,0.004917,-0.504271,0.516021,0.692411,1.0
123,-0.951764,-0.225266,0.208326,0.266563,-0.943296,0.197828,0.151949,0.243817,0.957843,-0.488947,0.49039,-0.72142,-0.711846,-0.702316,0.005054,-0.504187,0.516011,0.692479,1.0
124,-0.951451,-0.224774,0.210277,0.266924,-0.942725,0.200046,0.153268,0.246462,0.956955,-0.488809,0.490437,-0.721482,-0.711884,-0.702279,0.004922,-0.504268,0.516017,0.692415,1.0
125,-0.950806,-0.226137,0.211727,0.268556,-0.942379,0.199493,0.154415,0.24654,0.956751,-0.488796,0.490423,-0.7215,-0.71186,-0.702304,0.004889,-0.504315,0.515997,0.692396,1.0
126,-0.949267,-0.228128,0.216446,0.271469,-0.941889,0.19786,0.158731,0.246581,0.956034,-0.4885,0.490523,-0.721632,-0.711943,-0.702221,0.004613,-0.504483,0.516015,0.69226,1.0
127,-0.948129,-0.229233,0.220229,0.273286,-0.941673,0.196379,0.162368,0.246379,0.955475,-0.488397,0.490533,-0.721695,-0.711933,-0.702232,0.004486,-0.504597,0.51599,0.692195,1.0
128,-0.943953,-0.232828,0.23397,0.278737,-0.94194,0.187227,0.176795,0.24195,0.954045,-0.487643,0.490772,-0.722043,-0.712119,-0.702047,0.00376,-0.505063,0.516015,0.691837,1.0
129,-0.941123,-0.227575,0.249991,0.276197,-0.944015,0.180412,0.194939,0.238837,0.951291,-0.486707,0.490927,-0.722568,-0.712119,-0.702052,0.002681,-0.505965,0.51586,0.691293,1.0
130,-0.940567,-0.227352,0.252277,0.276164,-0.944379,0.178551,0.197651,0.237609,0.951038,-0.48605,0.491,-0.72296,-0.712059,-0.702116,0.001877,-0.506681,0.515703,0.690885,1.0
131,-0.940503,-0.227634,0.252261,0.275734,-0.945142,0.175148,0.198553,0.234284,0.951676,-0.484031,0.491223,-0.724163,-0.711865,-0.702315,-0.000593,-0.508883,0.515219,0.689627,1.0
132,-0.940302,-0.228499,0.25223,0.275559,-0.946099,0.170185,0.199747,0.22953,0.952584,-0.482345,0.491086,-0.72538,-0.711162,-0.70302,-0.003057,-0.511459,0.514389,0.68834,1.0
