,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,status
22,0.604442,-0.670536,0.430151,0.182794,0.642281,0.744353,-0.775393,-0.371289,0.510791,-0.25687,-0.39708,-0.881104,0.861906,0.318298,-0.394718,0.437189,-0.860821,0.260485,1.0
23,0.602652,-0.671826,0.430649,0.182207,0.641248,0.745386,-0.776923,-0.370741,0.508861,-0.251906,-0.39763,-0.882288,0.863786,0.318703,-0.390257,0.436366,-0.860417,0.263184,1.0
24,0.600398,-0.672634,0.432532,0.180926,0.641096,0.745829,-0.778965,-0.369538,0.50661,-0.250651,-0.395032,-0.883811,0.864359,0.31981,-0.388078,0.435955,-0.861203,0.261289,1.0
25,0.598451,-0.673879,0.433293,0.179747,0.639982,0.74707,-0.780734,-0.369202,0.504126,-0.249784,-0.392306,-0.885269,0.864594,0.321287,-0.386329,0.435985,-0.861898,0.258933,1.0
26,0.598554,-0.673796,0.433278,0.180512,0.6404,0.746526,-0.780478,-0.368625,0.504942,-0.244567,-0.384973,-0.889933,0.866327,0.325469,-0.378874,0.435503,-0.863634,0.253914,1.0
27,0.595718,-0.675809,0.434051,0.179209,0.638621,0.748362,-0.782945,-0.368027,0.501549,-0.234289,-0.376329,-0.896373,0.87047,0.329357,-0.365794,0.432886,-0.865967,0.250418,1.0
28,0.589778,-0.678899,0.437328,0.175508,0.63635,0.751168,-0.788262,-0.366268,0.494458,-0.195491,-0.372988,-0.907007,0.877925,0.345619,-0.331351,0.437069,-0.861061,0.25989,1.0
29,0.587801,-0.680745,0.437121,0.174951,0.634496,0.752865,-0.789861,-0.36606,0.492054,-0.174803,-0.368794,-0.912925,0.877895,0.361437,-0.314105,0.445806,-0.85636,0.260582,1.0
30,0.586866,-0.680394,0.43892,0.174424,0.635598,0.752057,-0.790672,-0.364799,0.491689,-0.155627,-0.355431,-0.921655,0.880059,0.373864,-0.292781,0.448638,-0.856676,0.254617,1.0
31,0.586734,-0.680179,0.439429,0.174275,0.636001,0.751751,-0.790803,-0.364496,0.491702,-0.130435,-0.350814,-0.927316,0.888639,0.373399,-0.266256,0.439666,-0.858779,0.263043,1.0
32,0.576315,-0.68863,0.440055,0.179849,0.632145,0.753688,-0.797192,-0.355218,0.488164,-0.115908,-0.351668,-0.92892,0.890818,0.376851,-0.253821,0.439326,-0.856919,0.269592,1.0
33,0.571167,-0.692616,0.440512,0.178217,0.628501,0.757116,-0.801253,-0.353933,0.482415,-0.084933,-0.355501,-0.930808,0.902813,0.367786,-0.222847,0.421561,-0.859274,0.289713,1.0
34,0.56111,-0.700397,0.441132,0.179871,0.623373,0.760954,-0.807961,-0.347632,0.475762,-0.070862,-0.353444,-0.932767,0.928535,0.318259,-0.191135,0.364417,-0.879652,0.305633,1.0
35,0.554153,-0.705639,0.441573,0.182302,0.620474,0.762743,-0.812206,-0.342177,0.472477,-0.070484,-0.353715,-0.932693,0.936571,0.298341,-0.18392,0.343316,-0.886497,0.310251,1.0
36,0.552026,-0.706352,0.443094,0.181882,0.620607,0.762735,-0.813747,-0.340459,0.471065,-0.075201,-0.354484,-0.932032,0.950589,0.256844,-0.174385,0.301204,-0.899094,0.317654,1.0
37,0.551164,-0.705434,0.445623,0.181542,0.622656,0.761145,-0.814407,-0.338616,0.471252,-0.085925,-0.352569,-0.931832,0.957544,0.229108,-0.174982,0.275184,-0.907305,0.317914,1.0
38,0.543727,-0.711717,0.444768,0.184191,0.618227,0.764112,-0.8188,-0.333546,0.467239,-0.092869,-0.350245,-0.932042,0.96446,0.200917,-0.1716,0.247366,-0.914855,0.319138,1.0
39,0.541633,-0.712609,0.445894,0.183102,0.617714,0.764788,-0.82043,-0.332591,0.465055,-0.092158,-0.350377,-0.932063,0.965971,0.195727,-0.169087,0.241674,-0.915929,0.320416,1.0
40,0.53218,-0.719929,0.445518,0.184192,0.612074,0.76905,-0.826352,-0.327212,0.458339,-0.086537,-0.352155,-0.931932,0.96951,0.1855,-0.160122,0.229261,-0.917374,0.325365,1.0
41,0.529493,-0.724333,0.441563,0.190162,0.608619,0.770338,-0.826725,-0.32392,0.46,-0.071325,-0.357254,-0.931279,0.971364,0.187262,-0.146231,0.226635,-0.915041,0.333668,1.0
42,0.520309,-0.729806,0.443464,0.194945,0.607086,0.770352,-0.831429,-0.31437,0.458144,-0.059504,-0.361273,-0.930559,0.972651,0.188685,-0.135449,0.224517,-0.913169,0.340165,1.0
43,0.505485,-0.739146,0.445136,0.208403,0.605214,0.768299,-0.837288,-0.295596,0.459967,-0.031117,-0.371005,-0.928108,0.975094,0.192737,-0.109738,0.219594,-0.908408,0.355768,1.0
44,0.496573,-0.742664,0.449293,0.21211,0.605755,0.766857,-0.841679,-0.285501,0.458328,-0.022696,-0.37453,-0.926936,0.976541,0.190279,-0.100793,0.214127,-0.90748,0.361426,1.0
45,0.47415,-0.753913,0.454749,0.224341,0.602904,0.765622,-0.851382,-0.261001,0.455001,-0.022866,-0.374749,-0.926843,0.97618,0.191702,-0.101594,0.21575,-0.90709,0.361439,1.0
46,0.457403,-0.760743,0.460491,0.234966,0.602825,0.762491,-0.857655,-0.240566,0.454482,-0.02122,-0.378504,-0.925355,0.976364,0.191277,-0.100629,0.215088,-0.905619,0.365499,1.0
47,0.421073,-0.775727,0.470046,0.259939,0.599696,0.756832,-0.86898,-0.196499,0.454158,-0.016433,-0.380403,-0.924674,0.976952,0.190738,-0.095831,0.212825,-0.904937,0.368501,1.0
48,0.403151,-0.779123,0.480036,0.270858,0.60264,0.75064,-0.87413,-0.1726,0.453987,-0.007895,-0.38325,-0.92361,0.977472,0.191859,-0.087967,0.210916,-0.903498,0.373101,1.0
49,0.386181,-0.784073,0.485893,0.281608,0.601825,0.747331,-0.878385,-0.151774,0.453215,-0.003956,-0.384387,-0.923163,0.977511,0.193159,-0.084616,0.210842,-0.902737,0.374979,1.0
50,0.318859,-0.800697,0.50716,0.315472,0.594239,0.739835,-0.893759,-0.075909,0.442076,0.002782,-0.386222,-0.922401,0.977536,0.195446,-0.078888,0.210749,-0.901461,0.378089,1.0
51,0.286142,-0.790542,0.541447,0.317856,0.611391,0.724684,-0.90393,-0.03526,0.426223,0.00789,-0.387572,-0.921805,0.977633,0.196736,-0.074349,0.210168,-0.900601,0.380456,1.0
52,0.271473,-0.782037,0.560999,0.314217,0.622965,0.716367,-0.909709,-0.018198,0.414847,-0.004289,-0.386277,-0.922372,0.976815,0.195808,-0.086545,0.214039,-0.901359,0.376481,1.0
53,0.264716,-0.780625,0.566171,0.314256,0.624898,0.714664,-0.911684,-0.011261,0.410736,-0.014281,-0.384308,-0.923094,0.976178,0.194531,-0.09609,0.216499,-0.902476,0.372375,1.0
54,0.251024,-0.77823,0.575624,0.301916,0.627947,0.717306,-0.919691,-0.006271,0.39259,-0.038405,-0.377047,-0.925397,0.974635,0.190198,-0.117943,0.220479,-0.906454,0.360179,1.0
55,0.243118,-0.781803,0.574174,0.29614,0.623496,0.723569,-0.923685,-0.005877,0.383106,-0.062929,-0.369118,-0.927249,0.973325,0.182693,-0.138783,0.220629,-0.911249,0.347775,1.0
56,0.235528,-0.781551,0.577671,0.28975,0.62383,0.725865,-0.927669,-0.003581,0.373384,-0.069659,-0.367228,-0.927518,0.973337,0.178671,-0.143841,0.218543,-0.912808,0.34499,1.0
57,0.189507,-0.773964,0.604207,0.279452,0.632423,0.722459,-0.941271,0.031936,0.336134,-0.076697,-0.36556,-0.927621,0.973622,0.173055,-0.148698,0.214888,-0.914558,0.342645,1.0
58,0.108392,-0.752065,0.650114,0.272853,0.651359,0.708012,-0.955929,0.100643,0.275805,-0.078766,-0.365533,-0.927459,0.973964,0.170171,-0.149784,0.212578,-0.91511,0.342612,1.0
59,0.068499,-0.740704,0.668329,0.271645,0.658439,0.701901,-0.959956,0.133469,0.246311,-0.078726,-0.369075,-0.926058,0.974178,0.168703,-0.150053,0.21161,-0.913959,0.346264,1.0
60,0.018009,-0.714243,0.699665,0.258277,0.679351,0.686858,-0.965902,0.168338,0.196707,-0.077327,-0.36969,-0.925931,0.974635,0.167597,-0.148309,0.210012,-0.913914,0.347354,1.0
61,-0.018578,-0.65875,0.752132,0.246588,0.726005,0.641958,-0.968941,0.197393,0.148953,-0.073365,-0.370848,-0.92579,0.974839,0.169255,-0.145051,0.210486,-0.913139,0.3491,1.0
62,-0.087135,-0.573522,0.814542,0.255648,0.777396,0.574715,-0.962834,0.258314,0.078882,-0.052604,-0.377536,-0.924499,0.976825,0.172885,-0.126182,0.20747,-0.909712,0.359693,1.0
63,-0.120655,-0.531185,0.83862,0.244801,0.802781,0.543705,-0.962036,0.270896,0.033175,-0.042243,-0.379368,-0.92428,0.977719,0.174695,-0.116389,0.205622,-0.908603,0.363535,1.0
64,-0.190137,-0.478007,0.857529,0.233445,0.826398,0.512415,-0.953598,0.297615,-0.045541,-0.026339,-0.382638,-0.923522,0.978594,0.178757,-0.101973,0.204105,-0.90644,0.369739,1.0
65,-0.246936,-0.437066,0.864866,0.216032,0.845214,0.488817,-0.944643,0.307546,-0.114294,-0.033668,-0.379503,-0.924577,0.977288,0.181158,-0.109946,0.20922,-0.90728,0.364784,1.0
66,-0.286291,-0.409506,0.866222,0.221732,0.851206,0.475691,-0.932132,0.328256,-0.152893,-0.042461,-0.376231,-0.925551,0.976229,0.181445,-0.118542,0.212537,-0.908585,0.359584,1.0
67,-0.347242,-0.369497,0.861913,0.220388,0.861208,0.457983,-0.91151,0.348987,-0.217615,-0.047078,-0.374266,-0.926124,0.975621,0.18173,-0.123035,0.214352,-0.909339,0.356587,1.0
68,-0.351401,-0.377932,0.856553,0.222734,0.854885,0.468572,-0.909343,0.355441,-0.216229,-0.047368,-0.373868,-0.926271,0.975526,0.182021,-0.123356,0.214719,-0.909445,0.356096,1.0
69,-0.33181,-0.414007,0.847643,0.201195,0.846817,0.492361,-0.921641,0.333912,-0.197686,-0.076965,-0.366729,-0.927138,0.972012,0.179418,-0.151659,0.221964,-0.912862,0.342656,1.0
70,-0.334415,-0.423065,0.842129,0.203787,0.839973,0.502907,-0.920128,0.339795,-0.194684,-0.091811,-0.361343,-0.927901,0.970133,0.177649,-0.16517,0.224524,-0.915352,0.334241,1.0
71,-0.332584,-0.434581,0.836974,0.206743,0.83231,0.514311,-0.920132,0.34409,-0.186967,-0.108151,-0.359089,-0.927015,0.965502,0.184242,-0.18401,0.236871,-0.914936,0.326775,1.0
72,-0.31885,-0.444069,0.837338,0.210393,0.828248,0.519364,-0.924158,0.34177,-0.170658,-0.111748,-0.361234,-0.925754,0.964251,0.185831,-0.188907,0.240274,-0.91377,0.327554,1.0
73,-0.304479,-0.443499,0.842971,0.215518,0.829964,0.514501,-0.927817,0.33833,-0.157125,-0.110989,-0.361303,-0.925818,0.964577,0.185164,-0.187896,0.239315,-0.913878,0.327954,1.0
74,-0.262798,-0.454145,0.851286,0.232242,0.826584,0.512661,-0.936482,0.332431,-0.111753,-0.105549,-0.362091,-0.926147,0.965489,0.185679,-0.182627,0.238093,-0.913462,0.329997,1.0
75,-0.189544,-0.507161,0.840749,0.236308,0.807541,0.540403,-0.953011,0.301106,-0.033219,-0.098089,-0.362646,-0.926749,0.963719,0.197678,-0.179355,0.248241,-0.910719,0.330099,1.0
76,-0.104353,-0.568102,0.816314,0.240309,0.782071,0.574991,-0.96507,0.25617,0.054909,-0.101732,-0.361472,-0.926816,0.963046,0.197764,-0.182839,0.249382,-0.911167,0.327996,1.0
77,-0.053085,-0.595325,0.801729,0.240003,0.771722,0.588934,-0.969319,0.223681,0.101913,-0.101642,-0.361482,-0.926821,0.961411,0.203722,-0.184892,0.255649,-0.90985,0.326827,1.0
78,0.056985,-0.621011,0.781727,0.231506,0.769877,0.594721,-0.971162,0.147085,0.18764,-0.101071,-0.361571,-0.926849,0.95801,0.215894,-0.188692,0.268327,-0.907003,0.324568,1.0
79,0.130277,-0.612002,0.780051,0.248093,0.78185,0.571979,-0.959936,0.11901,0.25369,-0.112494,-0.357871,-0.926969,0.95573,0.216295,-0.199489,0.27189,-0.908374,0.317696,1.0
80,0.156645,-0.605523,0.780258,0.257034,0.787783,0.55976,-0.953622,0.112869,0.279042,-0.111719,-0.357953,-0.927031,0.955757,0.216743,-0.198871,0.272114,-0.908235,0.317902,1.0
81,0.212318,-0.592929,0.776759,0.24111,0.802093,0.546363,-0.946988,0.071282,0.31326,-0.114441,-0.356806,-0.927141,0.954964,0.217674,-0.201646,0.273764,-0.908463,0.315826,1.0
82,0.249952,-0.59407,0.764593,0.220105,0.803847,0.552615,-0.942909,0.030164,0.331681,-0.13041,-0.351664,-0.926997,0.951595,0.218064,-0.216595,0.278314,-0.910373,0.306204,1.0
83,0.305356,-0.603483,0.73659,0.188682,0.796543,0.574384,-0.933357,-0.03641,0.357096,-0.162996,-0.341874,-0.925501,0.942645,0.22299,-0.248386,0.291294,-0.912905,0.28592,1.0
84,0.340285,-0.601033,0.723162,0.166155,0.79539,0.582878,-0.925525,-0.078187,0.370524,-0.182892,-0.337039,-0.923555,0.934309,0.232771,-0.269968,0.305967,-0.912261,0.272326,1.0
85,0.397509,-0.58769,0.704703,0.123227,0.795219,0.593667,-0.909286,-0.14915,0.388526,-0.239861,-0.322629,-0.915628,0.91608,0.236973,-0.323479,0.321343,-0.91638,0.238713,1.0
86,0.43998,-0.563892,0.698886,0.081425,0.800109,0.594302,-0.894307,-0.204574,0.397947,-0.273682,-0.313439,-0.909314,0.908233,0.22694,-0.351582,0.31656,-0.922091,0.222566,1.0
87,0.459319,-0.547754,0.699278,0.058975,0.804303,0.591284,-0.886311,-0.230348,0.401736,-0.271774,-0.317634,-0.90843,0.904186,0.238943,-0.354051,0.329522,-0.917613,0.222262,1.0
88,0.52048,-0.49524,0.695584,-0.012893,0.80997,0.586328,-0.853776,-0.314141,0.415188,-0.25774,-0.32618,-0.909492,0.906261,0.244801,-0.34462,0.335052,-0.91306,0.232509,1.0
89,0.564122,-0.462267,0.68416,-0.053921,0.806197,0.589184,-0.823928,-0.369262,0.429868,-0.240771,-0.331035,-0.912383,0.912342,0.243535,-0.329121,0.331148,-0.91165,0.243381,1.0
90,0.595522,-0.455326,0.661839,-0.059667,0.796515,0.601667,-0.801119,-0.397796,0.447174,-0.230871,-0.334296,-0.913752,0.913194,0.249684,-0.322077,0.335819,-0.908792,0.247632,1.0
91,0.621401,-0.445851,0.644265,-0.069145,0.787883,0.61193,-0.780435,-0.424802,0.458763,-0.237855,-0.333631,-0.912203,0.906599,0.260777,-0.331771,0.348571,-0.905916,0.240443,1.0
92,0.676854,-0.412344,0.609787,-0.104898,0.7659,0.634344,-0.728605,-0.493324,0.475148,-0.258095,-0.32824,-0.90865,0.897845,0.265792,-0.351039,0.356737,-0.906428,0.226109,1.0
93,0.70248,-0.398697,0.589542,-0.128238,0.743888,0.655883,-0.700053,-0.536348,0.471439,-0.264535,-0.331961,-0.90544,0.886748,0.285327,-0.363683,0.379075,-0.899104,0.218887,1.0
94,0.702629,-0.404805,0.585188,-0.129213,0.736145,0.664375,-0.699725,-0.542423,0.464931,-0.269253,-0.335683,-0.902673,0.882749,0.28871,-0.370675,0.38504,-0.896639,0.218588,1.0
95,0.702497,-0.421489,0.573449,-0.119542,0.724429,0.678905,-0.701574,-0.54548,0.458523,-0.275719,-0.336326,-0.900479,0.879021,0.290861,-0.377784,0.388973,-0.895703,0.215442,1.0
96,0.717501,-0.438854,0.540924,-0.092275,0.709839,0.698292,-0.690418,-0.550939,0.468815,-0.271442,-0.342688,-0.89938,0.878967,0.292423,-0.376703,0.392091,-0.892778,0.221835,1.0
97,0.725486,-0.445362,0.524711,-0.078451,0.703916,0.705936,-0.68375,-0.553311,0.475743,-0.268053,-0.347796,-0.898434,0.878022,0.295628,-0.376404,0.396514,-0.889742,0.226129,1.0
98,0.729441,-0.456789,0.509175,-0.064756,0.694905,0.716179,-0.680971,-0.555382,0.477312,-0.267433,-0.358827,-0.894271,0.878726,0.289985,-0.37914,0.395371,-0.887215,0.23776,1.0
99,0.721274,-0.471077,0.507788,-0.059473,0.688283,0.723,-0.690091,-0.551681,0.468424,-0.268894,-0.375368,-0.887013,0.878059,0.282969,-0.385927,0.395862,-0.882624,0.253507,1.0
100,0.716822,-0.487401,0.498604,-0.052853,0.675055,0.735871,-0.69525,-0.553841,0.458134,-0.274989,-0.396849,-0.875723,0.875426,0.27323,-0.398715,0.397504,-0.876274,0.272277,1.0
101,0.706092,-0.508944,0.49235,-0.037082,0.667763,0.743449,-0.707147,-0.543201,0.45263,-0.278774,-0.408245,-0.869263,0.873699,0.267932,-0.40603,0.398663,-0.872666,0.281991,1.0
102,0.674625,-0.561343,0.479348,0.00989,0.656197,0.754524,-0.738094,-0.50428,0.448238,-0.282831,-0.431523,-0.856617,0.871248,0.257943,-0.417601,0.401163,-0.864438,0.303009,1.0
103,0.659116,-0.58355,0.474377,0.031534,0.651677,0.75784,-0.751379,-0.484546,0.447932,-0.274075,-0.456278,-0.846576,0.874228,0.248622,-0.417027,0.400758,-0.854398,0.33075,1.0
104,0.644945,-0.593633,0.481296,0.036257,0.652837,0.756629,-0.763368,-0.470534,0.442567,-0.268065,-0.466774,-0.84277,0.876826,0.244222,-0.414161,0.399143,-0.849986,0.343812,1.0
105,0.627143,-0.597163,0.500086,0.042562,0.667353,0.743523,-0.777739,-0.445011,0.443943,-0.255377,-0.483944,-0.837006,0.882967,0.235953,-0.405824,0.39389,-0.842688,0.36705,1.0
106,0.624592,-0.595194,0.505597,0.041186,0.671615,0.739753,-0.779863,-0.441221,0.444,-0.250012,-0.494034,-0.83272,0.886433,0.229205,-0.402121,0.389525,-0.838686,0.380624,1.0
107,0.624841,-0.595938,0.504411,0.04071,0.670048,0.741199,-0.779689,-0.442597,0.442934,-0.236926,-0.498315,-0.833994,0.887691,0.237809,-0.394272,0.394803,-0.833743,0.386007,1.0
108,0.624141,-0.595636,0.505634,0.039801,0.670558,0.740788,-0.780297,-0.442231,0.442229,-0.229236,-0.50052,-0.834823,0.888284,0.243113,-0.389675,0.397997,-0.830888,0.388873,1.0
109,0.616646,-0.590432,0.520708,0.029204,0.678136,0.734355,-0.786698,-0.437631,0.435413,-0.221425,-0.505539,-0.833907,0.888687,0.247472,-0.385995,0.401504,-0.826551,0.39447,1.0
110,0.599357,-0.592525,0.538222,0.022594,0.684628,0.728542,-0.800162,-0.424497,0.423724,-0.210144,-0.508743,-0.834876,0.887688,0.25856,-0.380994,0.409694,-0.821173,0.39727,1.0
111,0.585719,-0.600742,0.544097,0.030177,0.686997,0.726033,-0.809951,-0.408832,0.420516,-0.204145,-0.51327,-0.833593,0.88698,0.263339,-0.379365,0.414234,-0.816826,0.401501,1.0
112,0.541557,-0.625791,0.561338,0.049617,0.690362,0.72176,-0.839198,-0.363022,0.40492,-0.18081,-0.520232,-0.834664,0.88771,0.279027,-0.366214,0.42341,-0.807156,0.411364,1.0
113,0.496002,-0.644209,0.582215,0.060647,0.694571,0.716862,-0.8662,-0.320255,0.383578,-0.150337,-0.526227,-0.836948,0.891412,0.293942,-0.344935,0.427529,-0.797923,0.424895,1.0
114,0.473004,-0.652893,0.591605,0.07722,0.699606,0.710343,-0.877669,-0.290311,0.381333,-0.117304,-0.532886,-0.838016,0.898359,0.302749,-0.318266,0.423308,-0.790173,0.44321,1.0
115,0.461801,-0.657202,0.595671,0.090683,0.703032,0.705351,-0.882335,-0.271715,0.384258,-0.107972,-0.53391,-0.838618,0.898857,0.307962,-0.311793,0.424732,-0.787463,0.446658,1.0
116,0.451455,-0.656383,0.604441,0.106148,0.712097,0.694009,-0.885957,-0.249154,0.391153,-0.092323,-0.541383,-0.83569,0.894781,0.323106,-0.308169,0.436854,-0.776212,0.454589,1.0
117,0.444573,-0.650142,0.616173,0.109673,0.722223,0.682909,-0.889002,-0.236026,0.392384,-0.085305,-0.552257,-0.829297,0.896035,0.32146,-0.306241,0.43571,-0.769204,0.46742,1.0
118,0.443372,-0.644257,0.623179,0.106495,0.728189,0.677051,-0.889988,-0.23382,0.391469,-0.080252,-0.560743,-0.824091,0.89421,0.324776,-0.308071,0.440394,-0.761634,0.475358,1.0
119,0.439639,-0.637166,0.633037,0.107295,0.737014,0.667306,-0.891742,-0.225452,0.392384,-0.077458,-0.582318,-0.809261,0.894461,0.317949,-0.314399,0.440385,-0.748206,0.496234,1.0
120,0.443026,-0.634025,0.633829,0.108175,0.739636,0.664255,-0.889958,-0.225718,0.396263,-0.070961,-0.605159,-0.792935,0.895523,0.311465,-0.317848,0.43932,-0.732647,0.519832,1.0
121,0.44205,-0.62953,0.63897,0.106027,0.744026,0.659683,-0.890701,-0.223865,0.395644,-0.060032,-0.625517,-0.777896,0.891852,0.3164,-0.323247,0.448323,-0.713174,0.538875,1.0
122,0.439482,-0.626919,0.643294,0.103612,0.746764,0.656969,-0.892255,-0.222073,0.393146,-0.057868,-0.632693,-0.772236,0.892081,0.314472,-0.324496,0.448153,-0.707676,0.546216,1.0
123,0.43218,-0.625444,0.649645,0.097944,0.748691,0.655643,-0.896452,-0.219727,0.384828,-0.053557,-0.642545,-0.764373,0.892373,0.31271,-0.325394,0.448108,-0.699533,0.556642,1.0
124,0.429918,-0.62678,0.649859,0.096686,0.747594,0.65708,-0.897675,-0.219658,0.382004,-0.039699,-0.646391,-0.761971,0.892288,0.320279,-0.318186,0.449716,-0.69253,0.564052,1.0
125,0.429799,-0.626578,0.650132,0.096569,0.747798,0.656864,-0.897745,-0.219537,0.381911,-0.036677,-0.646432,-0.762088,0.892379,0.322059,-0.316129,0.449793,-0.691667,0.56505,1.0
126,0.428347,-0.62501,0.652595,0.095173,0.749394,0.655248,-0.898588,-0.218564,0.380485,-0.021917,-0.647042,-0.762138,0.895087,0.326883,-0.303259,0.445352,-0.688827,0.571995,1.0
127,0.426813,-0.623355,0.655178,0.094058,0.751152,0.653393,-0.899435,-0.217252,0.379232,0.004046,-0.650211,-0.759742,0.89974,0.333929,-0.280996,0.436407,-0.682433,0.586372,1.0
128,0.417313,-0.619679,0.664715,0.086693,0.755262,0.649664,-0.904618,-0.213487,0.368902,0.02472,-0.65307,-0.756892,0.900199,0.343821,-0.267259,0.434775,-0.674747,0.596393,1.0
129,0.41072,-0.617824,0.670523,0.081767,0.757411,0.647797,-0.908087,-0.211237,0.361601,0.034888,-0.656412,-0.753594,0.89997,0.348511,-0.261904,0.434553,-0.669075,0.60291,1.0
130,0.395404,-0.612522,0.684449,0.070538,0.763225,0.64227,-0.915794,-0.205676,0.344989,0.053739,-0.661733,-0.74781,0.8994,0.357424,-0.251649,0.43381,-0.659057,0.614371,1.0
131,0.381388,-0.600824,0.702533,0.060766,0.774626,0.629492,-0.922415,-0.19739,0.331943,0.06931,-0.664811,-0.743788,0.898829,0.365068,-0.242548,0.432782,-0.651728,0.622855,1.0
132,0.372007,-0.591595,0.715279,0.054755,0.783229,0.619317,-0.926613,-0.191226,0.32376,0.081312,-0.669021,-0.738781,0.898285,0.370337,-0.236501,0.431823,-0.644406,0.631085,1.0
