,x1,y1,z1,x2,y2,z2,status
46,0.067436,0.054899,-0.027652,0.087812,0.035054,-0.048495,1.0
47,0.067476,0.054825,-0.027541,0.08784,0.03513,-0.048112,1.0
48,0.0675,0.054737,-0.02742,0.087782,0.035253,-0.047592,1.0
49,0.067486,0.054712,-0.027372,0.087598,0.035413,-0.047082,1.0
50,0.067483,0.05473,-0.027356,0.087534,0.035473,-0.046836,1.0
51,0.067447,0.054734,-0.02736,0.087488,0.035455,-0.046291,1.0
52,0.067304,0.054724,-0.027388,0.087403,0.035315,-0.04579,1.0
53,0.067241,0.054725,-0.027391,0.087372,0.035256,-0.045561,1.0
54,0.067122,0.054705,-0.027392,0.087364,0.035187,-0.045146,1.0
55,0.067031,0.054697,-0.027394,0.087342,0.035231,-0.044861,1.0
56,0.06705,0.054686,-0.027386,0.087314,0.035316,-0.044737,1.0
57,0.067075,0.054674,-0.027389,0.087327,0.035352,-0.044713,1.0
58,0.067114,0.05465,-0.027396,0.08748,0.035347,-0.044723,1.0
59,0.06712,0.054617,-0.027397,0.08775,0.035185,-0.04476,1.0
60,0.067103,0.05461,-0.027395,0.087844,0.035131,-0.044798,1.0
61,0.067072,0.054591,-0.027397,0.087921,0.035206,-0.045048,1.0
62,0.067063,0.054568,-0.027364,0.08787,0.035238,-0.045342,1.0
63,0.067098,0.05456,-0.027295,0.087727,0.035096,-0.045439,1.0
64,0.06711,0.054555,-0.027261,0.08767,0.035031,-0.045425,1.0
65,0.067096,0.054532,-0.027244,0.087492,0.034872,-0.045255,1.0
66,0.067055,0.054505,-0.027263,0.087276,0.034583,-0.044983,1.0
67,0.067042,0.054476,-0.027274,0.087249,0.034491,-0.044922,1.0
68,0.06707,0.054446,-0.027268,0.087167,0.034451,-0.044947,1.0
69,0.067189,0.054386,-0.027155,0.087036,0.034402,-0.045059,1.0
70,0.067313,0.05435,-0.026958,0.086854,0.034339,-0.045155,1.0
71,0.067375,0.054319,-0.026846,0.086671,0.034328,-0.045147,1.0
72,0.067498,0.054355,-0.026631,0.086162,0.034255,-0.045107,1.0
73,0.06763,0.054516,-0.02645,0.085616,0.034048,-0.045315,1.0
74,0.067841,0.054653,-0.026222,0.084908,0.033852,-0.045665,1.0
75,0.067967,0.054646,-0.026084,0.084555,0.033755,-0.045797,1.0
76,0.068172,0.05443,-0.025799,0.084052,0.033606,-0.046023,1.0
77,0.068264,0.054229,-0.025514,0.083534,0.033479,-0.046196,1.0
78,0.068274,0.054228,-0.025379,0.083388,0.033442,-0.046219,1.0
79,0.068228,0.054407,-0.025174,0.083082,0.033423,-0.04622,1.0
80,0.068223,0.05458,-0.024893,0.082748,0.033359,-0.046295,1.0
81,0.068243,0.054573,-0.024708,0.082652,0.033289,-0.046317,1.0
82,0.068398,0.054393,-0.024212,0.082442,0.033219,-0.046324,1.0
83,0.068534,0.054149,-0.023719,0.082121,0.03321,-0.046391,1.0
84,0.068532,0.054107,-0.023526,0.082032,0.033168,-0.046407,1.0
85,0.068515,0.054184,-0.02332,0.081934,0.033061,-0.046447,1.0
86,0.068485,0.054276,-0.02322,0.081696,0.033061,-0.046483,1.0
87,0.06857,0.054242,-0.023111,0.081585,0.033024,-0.046485,1.0
88,0.068655,0.05414,-0.023039,0.081584,0.033006,-0.04649,1.0
89,0.068904,0.053946,-0.022882,0.081434,0.032997,-0.046482,1.0
90,0.069066,0.053972,-0.022804,0.081282,0.032983,-0.046505,1.0
91,0.069087,0.054047,-0.022806,0.081267,0.032951,-0.046541,1.0
92,0.069057,0.054188,-0.02283,0.081158,0.032887,-0.046596,1.0
93,0.069066,0.054167,-0.022799,0.081005,0.032858,-0.046621,1.0
94,0.069102,0.054053,-0.022717,0.080986,0.032843,-0.046645,1.0
95,0.069158,0.05402,-0.02266,0.080923,0.03285,-0.046644,1.0
96,0.069247,0.054027,-0.022542,0.08075,0.032837,-0.046611,1.0
97,0.069247,0.054083,-0.022461,0.080661,0.032806,-0.046637,1.0
98,0.069237,0.054103,-0.022416,0.080611,0.032785,-0.046684,1.0
99,0.069238,0.054088,-0.022318,0.080453,0.032721,-0.046779,1.0
100,0.069248,0.054049,-0.022217,0.080379,0.032727,-0.046771,1.0
101,0.069317,0.054034,-0.022081,0.080349,0.032745,-0.046798,1.0
102,0.069319,0.054047,-0.022031,0.08029,0.032743,-0.046815,1.0
103,0.069309,0.054065,-0.021972,0.080246,0.032715,-0.046863,1.0
104,0.069307,0.054004,-0.021881,0.08024,0.032701,-0.046965,1.0
105,0.069294,0.054007,-0.021824,0.080202,0.032699,-0.047007,1.0
106,0.069317,0.054091,-0.021688,0.080089,0.032678,-0.047061,1.0
107,0.069342,0.054121,-0.021528,0.080001,0.032667,-0.047065,1.0
108,0.069371,0.054038,-0.021354,0.079877,0.032629,-0.047083,1.0
109,0.069413,0.054017,-0.021271,0.079811,0.032605,-0.047096,1.0
110,0.069515,0.054039,-0.021087,0.079769,0.032599,-0.047118,1.0
111,0.069498,0.054085,-0.020959,0.079752,0.032596,-0.047113,1.0
112,0.069514,0.054087,-0.020918,0.079729,0.032593,-0.0471,1.0
113,0.069528,0.053994,-0.020829,0.079748,0.032611,-0.047087,1.0
114,0.069635,0.053867,-0.020742,0.079793,0.032606,-0.047117,1.0
115,0.069767,0.053856,-0.020649,0.079729,0.032578,-0.047102,1.0
116,0.06982,0.053881,-0.02062,0.079713,0.032575,-0.047073,1.0
117,0.069883,0.05391,-0.020579,0.079709,0.032595,-0.047051,1.0
118,0.069905,0.053911,-0.020532,0.079644,0.032582,-0.047065,1.0
119,0.06995,0.053909,-0.020493,0.079591,0.032569,-0.047063,1.0
120,0.070064,0.053837,-0.020382,0.079551,0.032593,-0.047084,1.0
121,0.070234,0.053834,-0.020253,0.079502,0.032614,-0.047138,1.0
122,0.070397,0.053938,-0.020146,0.079407,0.032575,-0.047143,1.0
123,0.070439,0.053956,-0.020124,0.079384,0.032569,-0.047141,1.0
124,0.070456,0.053989,-0.020086,0.079401,0.032578,-0.047155,1.0
125,0.070542,0.053985,-0.020042,0.079395,0.032556,-0.04714,1.0
126,0.070564,0.053949,-0.020001,0.079402,0.032545,-0.047114,1.0
127,0.070685,0.053901,-0.019893,0.079449,0.032554,-0.047103,1.0
128,0.070837,0.053875,-0.01979,0.079449,0.03254,-0.047096,1.0
129,0.070981,0.05384,-0.019771,0.079382,0.032464,-0.046993,1.0
130,0.071044,0.053743,-0.019738,0.079371,0.032434,-0.046957,1.0
131,0.071219,0.053376,-0.019708,0.079394,0.032429,-0.046955,1.0
132,0.0714,0.05314,-0.019732,0.079402,0.032419,-0.046911,1.0
133,0.071427,0.052995,-0.01976,0.079414,0.032409,-0.046884,1.0
134,0.071351,0.052716,-0.020005,0.07949,0.032424,-0.046883,1.0
135,0.071208,0.052748,-0.020321,0.079518,0.032422,-0.046901,1.0
136,0.07113,0.05281,-0.020438,0.079502,0.032412,-0.04688,1.0
137,0.070982,0.052902,-0.020509,0.079502,0.032397,-0.046859,1.0
138,0.070901,0.052932,-0.020463,0.079507,0.032397,-0.046882,1.0
139,0.070842,0.052933,-0.020424,0.079501,0.032333,-0.046837,1.0
140,0.070794,0.052917,-0.020451,0.079514,0.032318,-0.046799,1.0
141,0.070645,0.052926,-0.020594,0.079549,0.032319,-0.046791,1.0
142,0.070528,0.052947,-0.020712,0.079543,0.03229,-0.046776,1.0
143,0.070499,0.052923,-0.020744,0.079544,0.032268,-0.046739,1.0
144,0.070448,0.052883,-0.02076,0.079552,0.032287,-0.046709,1.0
145,0.070475,0.052927,-0.020743,0.079524,0.032284,-0.046697,1.0
146,0.07054,0.053016,-0.020753,0.079448,0.032262,-0.046674,1.0
147,0.070593,0.053012,-0.020743,0.079425,0.032268,-0.046683,1.0
148,0.070859,0.052931,-0.020656,0.079384,0.032264,-0.046687,1.0
149,0.071219,0.052785,-0.020579,0.079257,0.032243,-0.046663,1.0
150,0.071442,0.052705,-0.020567,0.079222,0.032252,-0.046668,1.0
151,0.07182,0.052656,-0.020522,0.07918,0.032245,-0.046692,1.0
152,0.072142,0.052732,-0.020518,0.079143,0.032217,-0.046708,1.0
153,0.072198,0.052735,-0.020493,0.079159,0.032263,-0.046766,1.0
154,0.072213,0.05272,-0.020481,0.079175,0.032284,-0.046804,1.0
155,0.072278,0.052671,-0.020422,0.079151,0.03227,-0.046813,1.0
156,0.072242,0.052703,-0.020399,0.079135,0.032241,-0.046759,1.0
157,0.072206,0.052861,-0.020326,0.079105,0.032248,-0.046783,1.0
158,0.072205,0.052915,-0.020223,0.079081,0.032233,-0.046792,1.0
159,0.072258,0.05297,-0.019997,0.079033,0.032221,-0.046797,1.0
160,0.072268,0.052957,-0.019856,0.079031,0.032248,-0.046869,1.0
161,0.072236,0.052927,-0.019728,0.079028,0.032262,-0.046931,1.0
162,0.072287,0.052736,-0.019453,0.07903,0.032285,-0.047008,1.0
163,0.0723,0.052306,-0.019343,0.079097,0.032409,-0.047055,1.0
164,0.072219,0.052139,-0.019284,0.079143,0.032449,-0.047096,1.0
165,0.072122,0.052037,-0.019066,0.079215,0.032424,-0.047236,1.0
166,0.072136,0.052074,-0.018965,0.079297,0.032418,-0.04733,1.0
167,0.07201,0.051991,-0.018868,0.07945,0.03248,-0.047338,1.0
168,0.071967,0.051866,-0.018798,0.079543,0.032491,-0.04735,1.0
169,0.071991,0.051589,-0.018649,0.079756,0.03248,-0.047364,1.0
170,0.072155,0.051391,-0.01843,0.079987,0.032453,-0.04738,1.0
171,0.072292,0.051267,-0.018354,0.080044,0.032428,-0.047371,1.0
172,0.072745,0.051033,-0.018263,0.08,0.032435,-0.047339,1.0
173,0.073116,0.050865,-0.018175,0.079894,0.032489,-0.0473,1.0
174,0.073258,0.050786,-0.01812,0.079818,0.032486,-0.047303,1.0
175,0.073506,0.050654,-0.018003,0.079652,0.032435,-0.047321,1.0
176,0.073515,0.050634,-0.017989,0.079553,0.032446,-0.047339,1.0
177,0.073514,0.050704,-0.017984,0.079576,0.032467,-0.047371,1.0
178,0.073514,0.050702,-0.017978,0.079579,0.032449,-0.047399,1.0
179,0.073564,0.050645,-0.017935,0.079576,0.032429,-0.047429,1.0
180,0.073748,0.050536,-0.017717,0.079649,0.032471,-0.047405,1.0
181,0.073899,0.050447,-0.017533,0.079725,0.032483,-0.047415,1.0
182,0.074268,0.050148,-0.01705,0.079842,0.032448,-0.047473,1.0
183,0.074444,0.049714,-0.016653,0.079969,0.032439,-0.047484,1.0
184,0.074563,0.049293,-0.016376,0.080265,0.032437,-0.047481,1.0
185,0.074679,0.049161,-0.016299,0.080408,0.032426,-0.047502,1.0
186,0.074859,0.049101,-0.016252,0.080621,0.032462,-0.047565,1.0
187,0.074952,0.049138,-0.016301,0.080829,0.032549,-0.047641,1.0
188,0.075011,0.04914,-0.016328,0.08092,0.032583,-0.047697,1.0
189,0.075032,0.049098,-0.016368,0.080994,0.032608,-0.047757,1.0
190,0.074881,0.049007,-0.016392,0.080983,0.032628,-0.047749,1.0
191,0.074807,0.049003,-0.016423,0.080996,0.032621,-0.047718,1.0
192,0.074748,0.048974,-0.016431,0.080996,0.032596,-0.047708,1.0
193,0.074626,0.048878,-0.016424,0.081045,0.032538,-0.047727,1.0
194,0.074523,0.048805,-0.016427,0.081294,0.032524,-0.047825,1.0
195,0.074446,0.048783,-0.016447,0.081499,0.032508,-0.047892,1.0
196,0.074317,0.048787,-0.016448,0.082038,0.032403,-0.04806,1.0
197,0.074224,0.048904,-0.016449,0.082767,0.032203,-0.048333,1.0
198,0.074074,0.049152,-0.016534,0.083656,0.032003,-0.048723,1.0
199,0.073994,0.049282,-0.016613,0.084096,0.031921,-0.048977,1.0
200,0.07391,0.04943,-0.016703,0.084843,0.031756,-0.049602,1.0
201,0.073889,0.04941,-0.016665,0.085483,0.031571,-0.050342,1.0
202,0.073919,0.049368,-0.016607,0.085837,0.031451,-0.050752,1.0
203,0.073962,0.049312,-0.016519,0.086471,0.031019,-0.051524,1.0
204,0.067131,0.050989,-0.010754,0.093423,0.036857,-0.057089,1.0
205,0.067242,0.051086,-0.01068,0.093423,0.036851,-0.057095,1.0
206,0.067363,0.05119,-0.01059,0.093423,0.036847,-0.057099,1.0
207,0.067428,0.051243,-0.010543,0.093428,0.036848,-0.057105,1.0
208,0.067549,0.051341,-0.010458,0.093423,0.036848,-0.057105,1.0
209,0.067707,0.051433,-0.010396,0.093418,0.036853,-0.057108,1.0
210,0.067882,0.051482,-0.010381,0.093423,0.03686,-0.057107,1.0
211,0.067984,0.051497,-0.01038,0.093423,0.036864,-0.05711,1.0
212,0.068208,0.051537,-0.010386,0.093412,0.036864,-0.05711,1.0
213,0.068456,0.051591,-0.010397,0.093412,0.03687,-0.057111,1.0
214,0.068578,0.051615,-0.010411,0.093412,0.036872,-0.05711,1.0
215,0.068852,0.051666,-0.010448,0.093412,0.036868,-0.057113,1.0
216,0.069141,0.051724,-0.010488,0.093401,0.036864,-0.05711,1.0
217,0.069454,0.051799,-0.010509,0.093379,0.036871,-0.057109,1.0
218,0.069627,0.051829,-0.010517,0.093369,0.036871,-0.057109,1.0
219,0.069989,0.05192,-0.010544,0.093337,0.036866,-0.057105,1.0
220,0.070365,0.052028,-0.010592,0.093289,0.036868,-0.057101,1.0
221,0.070538,0.052095,-0.010622,0.093262,0.036869,-0.057099,1.0
222,0.070891,0.052242,-0.010693,0.093219,0.03687,-0.057096,1.0
223,0.071263,0.052442,-0.010781,0.093181,0.036869,-0.057095,1.0
224,0.071628,0.052641,-0.010862,0.093144,0.036871,-0.057091,1.0
225,0.071826,0.052748,-0.010908,0.093123,0.036877,-0.057085,1.0
226,0.072224,0.052967,-0.011003,0.093096,0.036887,-0.057075,1.0
227,0.072625,0.053209,-0.011112,0.093069,0.036893,-0.057068,1.0
228,0.072819,0.053335,-0.011174,0.093053,0.036896,-0.057064,1.0
229,0.073218,0.053609,-0.011323,0.093021,0.036891,-0.057067,1.0
230,0.073598,0.053853,-0.011516,0.092983,0.03689,-0.057066,1.0
231,0.073783,0.053972,-0.011631,0.092973,0.03689,-0.057066,1.0
232,0.074124,0.054203,-0.011871,0.092957,0.03689,-0.057066,1.0
233,0.074446,0.05442,-0.012121,0.092941,0.03689,-0.057065,1.0
234,0.074771,0.054623,-0.012357,0.092935,0.036889,-0.057065,1.0
235,0.074893,0.054717,-0.012472,0.092935,0.036889,-0.057065,1.0
236,0.075132,0.0549,-0.012702,0.09293,0.036886,-0.057068,1.0
237,0.075309,0.055078,-0.01292,0.09293,0.036889,-0.057065,1.0
238,0.075392,0.055177,-0.013012,0.09293,0.036889,-0.057065,1.0
239,0.075556,0.055301,-0.013141,0.092935,0.03689,-0.057065,1.0
240,0.075706,0.055374,-0.013205,0.092935,0.036897,-0.057065,1.0
241,0.075809,0.055361,-0.013231,0.092935,0.036894,-0.057068,1.0
242,0.075829,0.055339,-0.013246,0.092935,0.036894,-0.057068,1.0
243,0.075821,0.055272,-0.013306,0.092946,0.036901,-0.057068,1.0
244,0.075768,0.055152,-0.013414,0.092955,0.036938,-0.057083,1.0
245,0.075722,0.055068,-0.013484,0.092964,0.036992,-0.057109,1.0
246,0.075611,0.054895,-0.013617,0.09308,0.037254,-0.057209,1.0
247,0.075458,0.054737,-0.013684,0.093345,0.037767,-0.057324,1.0
248,0.07536,0.054607,-0.013617,0.093716,0.03851,-0.057456,1.0
249,0.075346,0.054532,-0.013554,0.093896,0.03893,-0.057522,1.0
250,0.07541,0.05436,-0.013385,0.094179,0.03969,-0.057636,1.0
251,0.075519,0.05423,-0.013211,0.094343,0.040291,-0.057686,1.0
252,0.075549,0.054171,-0.013153,0.094353,0.040514,-0.057694,1.0
253,0.075564,0.054025,-0.013089,0.094152,0.040745,-0.057671,1.0
254,0.075566,0.053918,-0.013037,0.093798,0.040767,-0.057628,1.0
255,0.075538,0.053829,-0.012964,0.093303,0.040716,-0.057633,1.0
256,0.075519,0.053787,-0.012924,0.093028,0.040708,-0.057643,1.0
257,0.075491,0.053701,-0.012855,0.092463,0.0407,-0.05764,1.0
258,0.075479,0.053639,-0.012794,0.091904,0.040693,-0.057609,1.0
259,0.075487,0.05362,-0.012764,0.09163,0.040703,-0.057595,1.0
260,0.075503,0.053584,-0.01271,0.091159,0.040797,-0.057558,1.0
261,0.075527,0.053534,-0.01267,0.090732,0.041031,-0.057456,1.0
262,0.075541,0.053481,-0.012645,0.090392,0.041393,-0.057258,1.0
263,0.075544,0.053464,-0.012634,0.090252,0.041606,-0.057133,1.0
264,0.075554,0.053435,-0.012613,0.089991,0.042059,-0.056783,1.0
265,0.075548,0.053408,-0.012602,0.089834,0.042544,-0.056349,1.0
266,0.075546,0.053392,-0.012603,0.089798,0.042809,-0.056102,1.0
267,0.075547,0.05336,-0.012619,0.08979,0.043366,-0.055569,1.0
268,0.075555,0.053346,-0.012639,0.089891,0.04395,-0.055022,1.0
269,0.075556,0.053342,-0.012636,0.090088,0.044465,-0.05453,1.0
270,0.075556,0.053342,-0.012636,0.090222,0.044691,-0.054306,1.0
271,0.075545,0.053341,-0.012636,0.090482,0.044968,-0.053963,1.0
272,0.075531,0.053332,-0.012642,0.090765,0.045051,-0.053763,1.0
273,0.075527,0.053328,-0.012645,0.090915,0.045032,-0.053725,1.0
274,0.07551,0.053332,-0.012646,0.091214,0.044953,-0.053752,1.0
275,0.075515,0.053337,-0.012642,0.091445,0.044889,-0.053796,1.0
276,0.075513,0.053344,-0.012642,0.091522,0.044869,-0.053797,1.0
277,0.075512,0.053351,-0.012636,0.091602,0.044841,-0.053738,1.0
278,0.075514,0.053341,-0.012645,0.091595,0.044819,-0.053631,1.0
279,0.075495,0.053331,-0.012658,0.091522,0.044778,-0.053483,1.0
280,0.075483,0.053337,-0.012658,0.091483,0.044752,-0.053399,1.0
281,0.075471,0.053347,-0.012661,0.091381,0.044703,-0.053211,1.0
282,0.075465,0.053352,-0.012669,0.091279,0.044651,-0.053001,1.0
283,0.07547,0.053353,-0.012669,0.0912,0.044574,-0.052746,1.0
284,0.075466,0.053348,-0.012673,0.091173,0.044537,-0.052605,1.0
285,0.075466,0.053348,-0.012673,0.091177,0.044461,-0.0523,1.0
286,0.07547,0.05333,-0.01269,0.091259,0.04434,-0.051984,1.0
287,0.075473,0.053314,-0.012705,0.091342,0.044258,-0.051839,1.0
288,0.075478,0.053293,-0.012738,0.091571,0.044069,-0.051606,1.0
289,0.075471,0.053305,-0.012768,0.091841,0.043912,-0.051413,1.0
290,0.075468,0.053322,-0.01278,0.091967,0.043877,-0.051316,1.0
291,0.07547,0.05334,-0.01279,0.092188,0.043902,-0.0511,1.0
292,0.075482,0.053335,-0.012804,0.092305,0.044032,-0.050852,1.0
293,0.075486,0.053315,-0.012823,0.092321,0.044211,-0.050546,1.0
294,0.075483,0.053303,-0.012833,0.092303,0.044308,-0.050373,1.0
295,0.075477,0.053286,-0.012854,0.092242,0.044492,-0.050017,1.0
296,0.075476,0.053292,-0.012856,0.092162,0.044703,-0.049639,1.0
297,0.075479,0.053299,-0.01285,0.092109,0.044824,-0.049441,1.0
298,0.075479,0.053302,-0.01284,0.092008,0.045063,-0.049075,1.0
299,0.075479,0.053302,-0.01284,0.091897,0.045309,-0.048704,1.0
300,0.075472,0.053308,-0.01284,0.091787,0.045521,-0.04833,1.0
301,0.075471,0.053312,-0.012837,0.091745,0.045589,-0.048146,1.0
302,0.075472,0.053311,-0.012831,0.091733,0.045611,-0.047815,1.0
303,0.075455,0.053314,-0.012826,0.091753,0.045477,-0.047526,1.0
304,0.075449,0.053319,-0.01282,0.091762,0.045387,-0.047411,1.0
305,0.075436,0.053328,-0.012811,0.091806,0.045181,-0.047206,1.0
306,0.075426,0.053329,-0.012808,0.091867,0.044995,-0.047106,1.0
307,0.075415,0.053329,-0.012806,0.091908,0.044951,-0.047098,1.0
308,0.075394,0.053329,-0.012803,0.092009,0.044933,-0.047116,1.0
309,0.075382,0.053334,-0.012797,0.092044,0.044992,-0.047109,1.0
310,0.075384,0.053321,-0.012789,0.092029,0.045061,-0.04706,1.0
311,0.07539,0.053316,-0.012781,0.092014,0.045114,-0.047044,1.0
312,0.075408,0.053299,-0.012723,0.092016,0.045263,-0.04706,1.0
313,0.075448,0.053205,-0.012609,0.09201,0.045481,-0.047168,1.0
314,0.07546,0.053077,-0.012542,0.091991,0.045595,-0.047256,1.0
315,0.075463,0.052721,-0.012407,0.091977,0.045828,-0.047467,1.0
316,0.075376,0.052316,-0.012332,0.092006,0.046148,-0.047706,1.0
317,0.075227,0.051981,-0.012377,0.09212,0.046513,-0.047969,1.0
318,0.07513,0.051819,-0.01245,0.092204,0.046727,-0.048129,1.0
319,0.074865,0.051468,-0.012714,0.092417,0.047213,-0.04853,1.0
320,0.074499,0.051009,-0.013109,0.092727,0.047792,-0.049051,1.0
321,0.074313,0.050736,-0.013344,0.092889,0.048133,-0.049353,1.0
322,0.073926,0.0502,-0.013847,0.093199,0.048963,-0.050011,1.0
323,0.073538,0.049695,-0.014369,0.093452,0.049949,-0.050724,1.0
324,0.073216,0.049275,-0.014845,0.093573,0.050954,-0.051446,1.0
325,0.073091,0.049087,-0.01505,0.093589,0.05145,-0.051807,1.0
326,0.072901,0.048721,-0.015391,0.093559,0.052374,-0.05245,1.0
327,0.072822,0.048448,-0.015632,0.093469,0.053206,-0.052972,1.0
328,0.072809,0.04834,-0.015727,0.093408,0.053562,-0.053172,1.0
329,0.072801,0.048178,-0.015886,0.093235,0.054141,-0.05348,1.0
330,0.072823,0.048029,-0.016007,0.093094,0.054481,-0.053727,1.0
331,0.072847,0.047863,-0.016138,0.092938,0.054816,-0.054002,1.0
332,0.072866,0.047759,-0.016222,0.09288,0.055044,-0.054176,1.0
333,0.072891,0.047531,-0.016423,0.092882,0.055653,-0.054622,1.0
334,0.072926,0.047279,-0.016673,0.093,0.056486,-0.055131,1.0
335,0.072937,0.047128,-0.016804,0.093046,0.056988,-0.055461,1.0
336,0.072953,0.046801,-0.017077,0.093185,0.058108,-0.056245,1.0
337,0.07296,0.046488,-0.017336,0.093345,0.059219,-0.057097,1.0
338,0.072936,0.046196,-0.017556,0.093605,0.06015,-0.058004,1.0
339,0.072893,0.046065,-0.017654,0.093787,0.060593,-0.058498,1.0
340,0.072793,0.045831,-0.017797,0.094186,0.061482,-0.059435,1.0
341,0.072625,0.04566,-0.017881,0.094538,0.062122,-0.060069,1.0
342,0.072533,0.04559,-0.017902,0.094705,0.062246,-0.060263,1.0
343,0.072358,0.045498,-0.017925,0.094961,0.062213,-0.06037,1.0
344,0.072121,0.045411,-0.017977,0.095317,0.06192,-0.060198,1.0
345,0.071789,0.045241,-0.018117,0.095785,0.061523,-0.059991,1.0
346,0.071566,0.045109,-0.018241,0.096069,0.061325,-0.059907,1.0
347,0.070968,0.044759,-0.018602,0.096752,0.060898,-0.059842,1.0
348,0.070063,0.044333,-0.019126,0.097609,0.060269,-0.059987,1.0
349,0.069432,0.044092,-0.019449,0.09805,0.059848,-0.060133,1.0
350,0.067831,0.043608,-0.020142,0.09898,0.058758,-0.060544,1.0
351,0.065724,0.043135,-0.02089,0.099977,0.057512,-0.061062,1.0
352,0.063348,0.042748,-0.021615,0.100939,0.056424,-0.061617,1.0
353,0.062093,0.042575,-0.021962,0.101389,0.055963,-0.061892,1.0
354,0.059361,0.042145,-0.022666,0.102274,0.055153,-0.062395,1.0
355,0.056614,0.041687,-0.023345,0.103102,0.054347,-0.062755,1.0
356,0.055181,0.041465,-0.023659,0.103518,0.053948,-0.062878,1.0
357,0.052505,0.040991,-0.024137,0.10425,0.053347,-0.062996,1.0
358,0.050056,0.040429,-0.024481,0.1048,0.052978,-0.063014,1.0
359,0.048883,0.040143,-0.024621,0.104998,0.052921,-0.062985,1.0
360,0.04673,0.03961,-0.024856,0.105276,0.052946,-0.062914,1.0
361,0.045103,0.039234,-0.025002,0.105298,0.053054,-0.062844,1.0
362,0.043992,0.038989,-0.025069,0.105163,0.053158,-0.062749,1.0
363,0.043672,0.038884,-0.025089,0.105047,0.053206,-0.062691,1.0
364,0.043554,0.038782,-0.025099,0.104767,0.053286,-0.062595,1.0
365,0.044057,0.038809,-0.025046,0.104441,0.053287,-0.062546,1.0
366,0.044558,0.038885,-0.024991,0.104266,0.053249,-0.062536,1.0
